KPI ID,timestamp,alpha01EWMA,alpha03EWMA,alpha05EWMA,alpha07EWMA,alpha09EWMA
8a20c229e9860d0c,1477238400,0.1397535334956454,0.1397535334956454,0.1397535334956454,0.1397535334956454,0.1397535334956454
8a20c229e9860d0c,1477238700,0.1397535334956454,0.1397535334956454,0.1397535334956454,0.1397535334956454,0.1397535334956454
8a20c229e9860d0c,1477239000,0.13975158809533467,0.13974769729471317,0.13974380649409168,0.13973991569347022,0.13973602489284873
8a20c229e9860d0c,1477239300,0.14034603758246836,0.14153221299630062,0.14271994473038152,0.14390923278471102,0.1451000771592891
8a20c229e9860d0c,1477239600,0.14093071467541318,0.1429303916509854,0.14445637662114902,0.14550773579375487,0.1460835353766538
8a20c229e9860d0c,1477239900,0.14100170038720114,0.1425434456936776,0.1430484742072209,0.14280072099343136,0.14208486815162882
8a20c229e9860d0c,1477240200,0.14053643864431384,0.14068513687307269,0.1396987785827744,0.13828457436885894,0.13692266147765803
8a20c229e9860d0c,1477240500,0.13948350257562248,0.137481719198371,0.13485292827008738,0.13249032688083795,0.13069863630942616
8a20c229e9860d0c,1477240800,0.13830721073104538,0.13455337867781514,0.13128675619996946,0.12915150695514746,0.12801838934780901
8a20c229e9860d0c,1477241100,0.1363458823284635,0.12979554308603863,0.12499034145259816,0.12183120078020304,0.11962637296948507
8a20c229e9860d0c,1477241400,0.1338472708503879,0.12426481042453918,0.11817505450015266,0.11450119751745591,0.11218642808988495
8a20c229e9860d0c,1477241700,0.13074941813277435,0.11784599039945315,0.11052189908720253,0.10635847982721346,0.10380051211581565
8a20c229e9860d0c,1477242000,0.12786887932566288,0.11307540229811507,0.10623296457443104,0.10326836499132572,0.10212967826707517
8a20c229e9860d0c,1477242300,0.1257676728234646,0.11120982589978456,0.10654488943905556,0.10578027950997376,0.10638410070001958
8a20c229e9860d0c,1477242600,0.1248638127806283,0.11286559984837967,0.11163698091707858,0.11344443452956324,0.1156945752255934
8a20c229e9860d0c,1477242900,0.12355529921061292,0.11253952301800808,0.11170782899877649,0.11227840431520103,0.1121702668949863
8a20c229e9860d0c,1477243200,0.12001293807772234,0.10521717247711779,0.0999197584402418,0.09537570281175528,0.09053554578303503
8a20c229e9860d0c,1477243500,0.11566055582103922,0.09659875538724978,0.08820443697556647,0.08215509170115037,0.07789375853810554
