KPI ID,timestamp,alpha01EWMA,alpha03EWMA,alpha05EWMA,alpha07EWMA,alpha09EWMA
769894baefea4e9e,1477584000,0.10381233424853853,0.10381233424853853,0.10381233424853853,0.10381233424853853,0.10381233424853853
769894baefea4e9e,1477584300,0.10381233424853853,0.10381233424853853,0.10381233424853853,0.10381233424853853,0.10381233424853853
769894baefea4e9e,1477584600,0.10357553685431371,0.10310194206586407,0.10262834727741443,0.1021547524889648,0.10168115770051515
769894baefea4e9e,1477584900,0.10363055200396998,0.10340906595136776,0.10337701781414543,0.10353440759230292,0.1038812352858403
769894baefea4e9e,1477585200,0.10274553310983198,0.10082045508473442,0.0990786904383677,0.09740657642150385,0.09569045028491502
769894baefea4e9e,1477585500,0.10178496601622036,0.09851627721142883,0.09610927630604174,0.09441987644805219,0.0933949209848357
769894baefea4e9e,1477585800,0.100570236341087,0.09585269482746622,0.09287347278546426,0.09107233141983641,0.0900133944368817
769894baefea4e9e,1477586100,0.09979033373583582,0.09492824946579889,0.0928223415370197,0.09226154662795351,0.09249542870340578
769894baefea4e9e,1477586400,0.0983640204368098,0.09210793484973187,0.0891747711412976,0.08754750451028889,0.08622402354135852
769894baefea4e9e,1477586700,0.09722878229343626,0.09057904609573465,0.08809320507218604,0.0871723986552388,0.08693287745690288
769894baefea4e9e,1477587000,0.09604019154439389,0.08900819470791797,0.08671803993759922,0.08589173195868031,0.08550187506840146
769894baefea4e9e,1477587300,0.0941133442373036,0.08533725183758986,0.08174487920554507,0.07950772251904775,0.077644734132982
769894baefea4e9e,1477587600,0.0928123476259649,0.08406708972348789,0.08142412866473085,0.08062468144245596,0.08075751372482316
769894baefea4e9e,1477587900,0.09129405771599257,0.082135797364314,0.07952678859548624,0.07852801840110593,0.07794225504609979
769894baefea4e9e,1477588200,0.09002430647488566,0.08107402174649682,0.07906166695020483,0.07857598723377818,0.07853111627904107
769894baefea4e9e,1477588500,0.08815073943758396,0.0781384060531084,0.07517515152603681,0.07347484144144159,0.07201288411958601
769894baefea4e9e,1477588800,0.08554375957889085,0.07332116649237175,0.06862804618834487,0.06549911102788952,0.06307413517754623
769894baefea4e9e,1477589100,0.08300577872579566,0.0693740018590419,0.0643959986181419,0.0617644990419241,0.060454969460899656
769894baefea4e9e,1477589400,0.0804967183080753,0.06593635366590694,0.06115558658336697,0.059069971896591654,0.05816915403982281
