KPI ID,timestamp,alpha01EWMA,alpha03EWMA,alpha05EWMA,alpha07EWMA,alpha09EWMA
76f4550c43334374,1477670400,0.0956368748260624,0.0956368748260624,0.0956368748260624,0.0956368748260624,0.0956368748260624
76f4550c43334374,1477670700,0.0956368748260624,0.0956368748260624,0.0956368748260624,0.0956368748260624,0.0956368748260624
76f4550c43334374,1477671000,0.09544240483647651,0.09505346485730469,0.0946645248781329,0.0942755848989611,0.09388664491978932
76f4550c43334374,1477671300,0.09604292415692217,0.09697170481239323,0.09805606145953302,0.09929599409834153,0.10069150272881879
76f4550c43334374,1477671600,0.09557241475916442,0.09528154242247863,0.09469694581943881,0.09372527935504368,0.09227319743429203
76f4550c43334374,1477671900,0.09530836158171341,0.09457664459113133,0.09381441440204655,0.09316990189577111,0.09286601442961807
76f4550c43334374,1477672200,0.09487034395597684,0.09348210681109623,0.09237129986319711,0.09160070029577472,0.09112196823487474
76f4550c43334374,1477672500,0.09540116851265286,0.09549105162458847,0.09627494469296707,0.09760522275464834,0.09927292739395081
76f4550c43334374,1477672800,0.09660525101552195,0.09907633419961501,0.10185846911715535,0.10449096230533503,0.10662508692660434
76f4550c43334374,1477673100,0.09698763108699779,0.09948214945881456,0.10114376042371778,0.10164762490279663,0.10104865524991262
76f4550c43334374,1477673400,0.09785607403910897,0.10133912280360305,0.10340791051591365,0.10446472989651565,0.10520972007228983
76f4550c43334374,1477673700,0.09724510282209536,0.09846129452321399,0.09757713619244326,0.0955618722772357,0.09309269768930457
76f4550c43334374,1477674000,0.0963763068491849,0.09549004909414699,0.09306713964271698,0.09065856184826418,0.08901069855262207
76f4550c43334374,1477674300,0.09482218765859339,0.09109356884888385,0.08695112729299344,0.08378214901476817,0.08165267330420511
76f4550c43334374,1477674600,0.09335001147284613,0.08779562593455491,0.08352577654705709,0.08120494276521496,0.08025565055142918
76f4550c43334374,1477674900,0.09191729849816548,0.08516380267200029,0.0812743291365483,0.07967750003779216,0.0791461586085785
76f4550c43334374,1477675200,0.09014696938248162,0.08187886407279828,0.07774416823893762,0.0758530551502665,0.07470722246805209
76f4550c43334374,1477675500,0.0878173142882028,0.07737033038286681,0.0722972933393155,0.06955120945286533,0.06763609884252927
76f4550c43334374,1477675800,0.0856246698487294,0.07392649223604737,0.0690940816163921,0.06698897176128768,0.06606539278837475
76f4550c43334374,1477676100,0.08238896032721385,0.06772881695530533,0.061180828124982996,0.05738399377188802,0.05454735644905397
76f4550c43334374,1477676400,0.07983748733670332,0.06447244099534624,0.05902752927354568,0.05702715942704226,0.05664154302480292
76f4550c43334374,1477676700,0.07800201210711454,0.063575529208987,0.06025513215718058,0.0601460623566835,0.06099861583921422
76f4550c43334374,1477677000,0.07669572224688645,0.06398460449774102,0.06259712283100713,0.06350119816038864,0.06454506373827175
76f4550c43334374,1477677300,0.07506088065886334,0.0628934150584153,0.061472214598831204,0.061293473904775284,0.06076708210381692
76f4550c43334374,1477677600,0.07324221563518785,0.06108765966752321,0.05917322251046978,0.058200003466908436,0.057263515590279215
76f4550c43334374,1477677900,0.07078223132510772,0.05735407352758219,0.053907797522428136,0.051509661814143064,0.049504486839975756
76f4550c43334374,1477678200,0.06876360596791152,0.055326644795251255,0.052251887637786945,0.05087008297144495,0.05048682866182876
76f4550c43334374,1477678500,0.06603850020712129,0.05118241586467863,0.04688221799889806,0.0443198087434399,0.04240997639019113
76f4550c43334374,1477678800,0.06376790755986309,0.048827463225636795,0.04510739586671862,0.043628744237209395,0.04324031400010438
76f4550c43334374,1477679100,0.06180029205535261,0.04740675001237327,0.0445995741907385,0.04395285003149367,0.04400660866329297
76f4550c43334374,1477679400,0.06010880679194609,0.046650356835047514,0.044742506806012966,0.044605662604349304,0.04479755634548799
76f4550c43334374,1477679700,0.058902052436378805,0.04706762875541522,0.046391885021143095,0.04701058304669604,0.047716892547194696
76f4550c43334374,1477680000,0.0579469930800429,0.04775277779069655,0.04787167194708139,0.048649196125122585,0.049188002240437186
76f4550c43334374,1477680300,0.05694139236321431,0.04779424022701469,0.047881328929419195,0.04811844897576668,0.04802068754462503
76f4550c43334374,1477680600,0.05493932724905662,0.044532190525401485,0.04240103507552828,0.04028005354787616,0.03803073585393613
76f4550c43334374,1477680900,0.05305476045955605,0.04200063117399633,0.03924734721478963,0.03734957761219853,0.03628736700403949
76f4550c43334374,1477681200,0.05184955627575533,0.04170125740826208,0.04012503291816924,0.039906776318743745,0.04053118345979791
76f4550c43334374,1477681500,0.05040175796768874,0.04040235214431027,0.0387483030566293,0.03813213413218568,0.03768753422156022
76f4550c43334374,1477681800,0.04925903530328156,0.03997400589810227,0.03886141719012313,0.03872181216618757,0.038845831613411284
