KPI ID,lstm_feature,timestamp
07927a9a18fa19ae,6.9398904953044e-310,1467302400
07927a9a18fa19ae,6.9398904953044e-310,1467302700
07927a9a18fa19ae,2.1219957905e-314,1467303000
07927a9a18fa19ae,2.868449558442978e+214,1467303300
07927a9a18fa19ae,1.4316264348080757e+214,1467303600
07927a9a18fa19ae,2.857642459345602e+161,1467303900
07927a9a18fa19ae,6.229530892655486e+228,1467304200
07927a9a18fa19ae,4.263364509510604e+180,1467304500
07927a9a18fa19ae,2.857642459345605e+161,1467304800
07927a9a18fa19ae,6.033513880309389e+247,1467305100
07927a9a18fa19ae,6.257361834657761e+179,1467305400
07927a9a18fa19ae,2.2264272585494144e+252,1467305700
07927a9a18fa19ae,6.972836200088883e+228,1467306000
07927a9a18fa19ae,1.01857359555e-312,1467306300
07927a9a18fa19ae,6.3e-322,1467306600
07927a9a18fa19ae,0.4360237441343162,1467306900
07927a9a18fa19ae,0.45893111328074165,1467307200
07927a9a18fa19ae,0.48271360891497206,1467307500
07927a9a18fa19ae,0.5069347171268472,1467307800
07927a9a18fa19ae,0.5341889943231477,1467308100
07927a9a18fa19ae,0.5633501062968094,1467308400
07927a9a18fa19ae,0.5847597776668781,1467308700
07927a9a18fa19ae,0.6108267327925443,1467309000
07927a9a18fa19ae,0.6326739441735671,1467309300
07927a9a18fa19ae,0.6505829508333538,1467309600
07927a9a18fa19ae,0.6767437264869911,1467309900
07927a9a18fa19ae,0.7009353010411055,1467310200
07927a9a18fa19ae,0.7121554991174318,1467310500
07927a9a18fa19ae,0.7328152761386544,1467310800
07927a9a18fa19ae,0.750849538170848,1467311100
07927a9a18fa19ae,0.7682274863125355,1467311400
07927a9a18fa19ae,0.7847615530801942,1467311700
07927a9a18fa19ae,0.8001078950814503,1467312000
07927a9a18fa19ae,0.8144540294648559,1467312300
07927a9a18fa19ae,0.8319883464431868,1467312600
07927a9a18fa19ae,0.8410833463035177,1467312900
07927a9a18fa19ae,0.8614621496242385,1467313200
07927a9a18fa19ae,0.8753082692564368,1467313500
07927a9a18fa19ae,0.8889669027176808,1467313800
07927a9a18fa19ae,0.9075641692262693,1467314100
07927a9a18fa19ae,0.920378847743065,1467314400
07927a9a18fa19ae,0.932412166088981,1467314700
07927a9a18fa19ae,0.9463835410935864,1467315000
07927a9a18fa19ae,0.9523218280531001,1467315300
07927a9a18fa19ae,0.9721069238741077,1467315600
07927a9a18fa19ae,0.9800769563687418,1467315900
07927a9a18fa19ae,0.9867967622541977,1467316200
07927a9a18fa19ae,1.0003618152561018,1467316500
07927a9a18fa19ae,1.0073317098302297,1467316800
07927a9a18fa19ae,1.0171772119551337,1467317100
07927a9a18fa19ae,1.0308361009723077,1467317400
07927a9a18fa19ae,1.040900380846838,1467317700
07927a9a18fa19ae,1.0546842890408625,1467318000
07927a9a18fa19ae,1.0649361828648123,1467318300
07927a9a18fa19ae,1.072281162072015,1467318600
07927a9a18fa19ae,1.0837520954734876,1467318900
07927a9a18fa19ae,1.0906908068880348,1467319200
07927a9a18fa19ae,1.097035628810358,1467319500
07927a9a18fa19ae,1.1065999907345487,1467319800
07927a9a18fa19ae,1.1171644402502743,1467320100
07927a9a18fa19ae,1.125447276234465,1467320400
07927a9a18fa19ae,1.1312920485679085,1467320700
07927a9a18fa19ae,1.135949038046829,1467321000
07927a9a18fa19ae,1.1453883691789448,1467321300
07927a9a18fa19ae,1.1501079108386127,1467321600
07927a9a18fa19ae,1.158046887954131,1467321900
07927a9a18fa19ae,1.1659233825762467,1467322200
07927a9a18fa19ae,1.1749875942276158,1467322500
07927a9a18fa19ae,1.1835829975218062,1467322800
07927a9a18fa19ae,1.187990022218445,1467323100
07927a9a18fa19ae,1.191521831370561,1467323400
07927a9a18fa19ae,1.2009924463371997,1467323700
07927a9a18fa19ae,1.2057120576942117,1467324000
07927a9a18fa19ae,1.2173706437608505,1467324300
07927a9a18fa19ae,1.2290604594629664,1467324600
07927a9a18fa19ae,1.2342176534237546,1467324900
07927a9a18fa19ae,1.2403438060145426,1467325200
07927a9a18fa19ae,1.2448133712757041,1467325500
07927a9a18fa19ae,1.2458759219902682,1467325800
07927a9a18fa19ae,1.2172758861918034,1467326100
07927a9a18fa19ae,1.169359226072011,1467326400
07927a9a18fa19ae,1.145572827387488,1467326700
07927a9a18fa19ae,1.1344141631312639,1467327000
07927a9a18fa19ae,1.1292880787616375,1467327300
07927a9a18fa19ae,1.125224758060683,1467327600
07927a9a18fa19ae,1.1275065690580275,1467327900
07927a9a18fa19ae,1.1344456134649985,1467328200
07927a9a18fa19ae,1.14926134611782,1467328500
07927a9a18fa19ae,1.1385715521719697,1467328800
07927a9a18fa19ae,1.136227328398567,1467329100
07927a9a18fa19ae,1.1254438262159119,1467329400
07927a9a18fa19ae,1.1134100780757041,1467329700
07927a9a18fa19ae,1.102657840377198,1467330000
07927a9a18fa19ae,1.0917181319860365,1467330300
07927a9a18fa19ae,1.0715891153341617,1467330600
07927a9a18fa19ae,1.0478969553586768,1467330900
07927a9a18fa19ae,1.0281742568364283,1467331200
07927a9a18fa19ae,1.0102643557273872,1467331500
07927a9a18fa19ae,0.988478608474122,1467331800
07927a9a18fa19ae,0.9582223144763795,1467332100
07927a9a18fa19ae,0.9175575177504132,1467332400
07927a9a18fa19ae,0.8675157407241935,1467332700
07927a9a18fa19ae,0.8227563704403474,1467333000
07927a9a18fa19ae,0.7727148296116844,1467333300
07927a9a18fa19ae,0.7245799531890958,1467333600
07927a9a18fa19ae,0.6703501266926735,1467333900
07927a9a18fa19ae,0.613213478509297,1467334200
07927a9a18fa19ae,0.5616718392179662,1467334500
07927a9a18fa19ae,0.5047697481606293,1467334800
