KPI ID,timestamp,win10MA,win20MA,win30MA,win40MA,win50MA,win10MADiff,win20MADiff,win30MADiff,win40MADiff,win50MADiff
54e8a140f6237526,1469203200,-1.04808758252,-1.04808758252,-1.04808758252,-1.04808758252,-1.04808758252,0.0,0.0,0.0,0.0,0.0
54e8a140f6237526,1469203500,-1.04808758252,-1.04808758252,-1.04808758252,-1.04808758252,-1.04808758252,0.02902023769999995,0.02902023769999995,0.02902023769999995,0.02902023769999995,0.02902023769999995
54e8a140f6237526,1469203800,-1.03357746367,-1.03357746367,-1.03357746367,-1.03357746367,-1.03357746367,0.06525633899599992,0.06525633899599992,0.06525633899599992,0.06525633899599992,0.06525633899599992
54e8a140f6237526,1469204100,-1.0118253506713333,-1.0118253506713333,-1.0118253506713333,-1.0118253506713333,-1.0118253506713333,0.32645940384433336,0.32645940384433336,0.32645940384433336,0.32645940384433336,0.32645940384433336
54e8a140f6237526,1469204400,-0.9302104997102499,-0.9302104997102499,-0.9302104997102499,-0.9302104997102499,-0.9302104997102499,0.08543437437524992,0.08543437437524992,0.08543437437524992,0.08543437437524992,0.08543437437524992
54e8a140f6237526,1469204700,-0.9131236248351999,-0.9131236248351999,-0.9131236248351999,-0.9131236248351999,-0.9131236248351999,-0.17521460779480003,-0.17521460779480003,-0.17521460779480003,-0.17521460779480003,-0.17521460779480003
54e8a140f6237526,1469205000,-0.9423260594676667,-0.9423260594676667,-0.9423260594676667,-0.9423260594676667,-0.9423260594676667,0.34022408742166665,0.34022408742166665,0.34022408742166665,0.34022408742166665,0.34022408742166665
54e8a140f6237526,1469205300,-0.8937226184074286,-0.8937226184074286,-0.8937226184074286,-0.8937226184074286,-0.8937226184074286,0.00799371211742872,0.00799371211742872,0.00799371211742872,0.00799371211742872,0.00799371211742872
54e8a140f6237526,1469205600,-0.89272340439275,-0.89272340439275,-0.89272340439275,-0.89272340439275,-0.89272340439275,0.08428905613374993,0.08428905613374993,0.08428905613374993,0.08428905613374993,0.08428905613374993
54e8a140f6237526,1469205900,-0.8833579537112223,-0.8833579537112223,-0.8833579537112223,-0.8833579537112223,-0.8833579537112223,-0.28173791869877773,-0.28173791869877773,-0.28173791869877773,-0.28173791869877773,-0.28173791869877773
