KPI ID,timestamp,win10MA,win20MA,win30MA,win40MA,win50MA,win10MADiff,win20MADiff,win30MADiff,win40MADiff,win50MADiff
8a20c229e9860d0c,1477238400,0.1397535334956454,0.1397535334956454,0.1397535334956454,0.1397535334956454,0.1397535334956454,0.0,0.0,0.0,0.0,0.0
8a20c229e9860d0c,1477238700,0.1397535334956454,0.1397535334956454,0.1397535334956454,0.1397535334956454,0.1397535334956454,-1.9454003107405304e-05,-1.9454003107405304e-05,-1.9454003107405304e-05,-1.9454003107405304e-05,-1.9454003107405304e-05
8a20c229e9860d0c,1477239000,0.13974380649409168,0.13974380649409168,0.13974380649409168,0.13974380649409168,0.13974380649409168,0.005952276472579676,0.005952276472579676,0.005952276472579676,0.005952276472579676,0.005952276472579676
8a20c229e9860d0c,1477239300,0.14172789865161825,0.14172789865161825,0.14172789865161825,0.14172789865161825,0.14172789865161825,0.004464909860298294,0.004464909860298294,0.004464909860298294,0.004464909860298294,0.004464909860298294
8a20c229e9860d0c,1477239600,0.1428441261166928,0.1428441261166928,0.1428441261166928,0.1428441261166928,0.1428441261166928,-0.00120355432340008,-0.00120355432340008,-0.00120355432340008,-0.00120355432340008,-0.00120355432340008
8a20c229e9860d0c,1477239900,0.14260341525201278,0.14260341525201278,0.14260341525201278,0.14260341525201278,0.14260341525201278,-0.0062543322936848555,-0.0062543322936848555,-0.0062543322936848555,-0.0062543322936848555,-0.0062543322936848555
8a20c229e9860d0c,1477240200,0.14156102653639865,0.14156102653639865,0.14156102653639865,0.14156102653639865,0.14156102653639865,-0.011553948578998274,-0.011553948578998274,-0.011553948578998274,-0.011553948578998274,-0.011553948578998274
8a20c229e9860d0c,1477240500,0.1399104624536846,0.1399104624536846,0.1399104624536846,0.1399104624536846,0.1399104624536846,-0.012189878323833059,-0.012189878323833059,-0.012189878323833059,-0.012189878323833059,-0.012189878323833059
8a20c229e9860d0c,1477240800,0.13838672766320548,0.13838672766320548,0.13838672766320548,0.13838672766320548,0.13838672766320548,-0.019692800957978623,-0.019692800957978623,-0.019692800957978623,-0.019692800957978623,-0.019692800957978623
8a20c229e9860d0c,1477241100,0.13619863866787452,0.13619863866787452,0.13619863866787452,0.13619863866787452,0.13619863866787452,-0.02483887112016736,-0.02483887112016736,-0.02483887112016736,-0.02483887112016736,-0.02483887112016736
8a20c229e9860d0c,1477241400,0.1337147515558578,0.1337147515558578,0.1337147515558578,0.1337147515558578,0.1337147515558578,-0.030846007881605395,-0.030846007881605395,-0.030846007881605395,-0.030846007881605395,-0.030846007881605395
8a20c229e9860d0c,1477241700,0.1300262725737185,0.13091056902116638,0.13091056902116638,0.13091056902116638,0.13091056902116638,-0.02808224251205893,-0.02896653895950682,-0.02896653895950682,-0.02896653895950682,-0.02896653895950682
8a20c229e9860d0c,1477242000,0.12624726763063066,0.12849669077454082,0.12849669077454082,0.12849669077454082,0.12849669077454082,-0.01939045332695058,-0.02163987647086074,-0.02163987647086074,-0.02163987647086074,-0.02163987647086074
8a20c229e9860d0c,1477242300,0.12236334076433153,0.12683208489216694,0.12683208489216694,0.12683208489216694,0.12683208489216694,-0.005634268369229936,-0.010103012497065342,-0.010103012497065342,-0.010103012497065342,-0.010103012497065342
8a20c229e9860d0c,1477242600,0.11941696715265003,0.12611044114237654,0.12611044114237654,0.12611044114237654,0.12611044114237654,-0.0076382900721756325,-0.014331764061902147,-0.014331764061902147,-0.014331764061902147,-0.014331764061902147
8a20c229e9860d0c,1477242900,0.1164307776813682,0.1251549902049164,0.1251549902049164,0.1251549902049164,0.1251549902049164,-0.028299089799661087,-0.0370233023232093,-0.0370233023232093,-0.0370233023232093,-0.0370233023232093
8a20c229e9860d0c,1477243200,0.11160903817370611,0.12284103380971582,0.12284103380971582,0.12284103380971582,0.12284103380971582,-0.03511992266281497,-0.04635191829882468,-0.04635191829882468,-0.04635191829882468,-0.04635191829882468
8a20c229e9860d0c,1477243500,0.1062572419290552,0.1201144503803732,0.1201144503803732,0.1201144503803732,0.1201144503803732,-0.03151898669449463,-0.045376195145812634,-0.045376195145812634,-0.045376195145812634,-0.045376195145812634
8a20c229e9860d0c,1477243800,0.1009590090395261,0.11759355065005028,0.11759355065005028,0.11759355065005028,0.11759355065005028,-0.029946843859706612,-0.0465813854702308,-0.0465813854702308,-0.0465813854702308,-0.0465813854702308
8a20c229e9860d0c,1477244100,0.09619083288698535,0.11514189878319604,0.11514189878319604,0.11514189878319604,0.11514189878319604,-0.028991652308965346,-0.04794271820517604,-0.04794271820517604,-0.04794271820517604,-0.04794271820517604
8a20c229e9860d0c,1477244400,0.09177477419001663,0.11274476287293725,0.11274476287293725,0.11274476287293725,0.11274476287293725,-0.029400186373447296,-0.050370175056367913,-0.050370175056367913,-0.050370175056367913,-0.050370175056367913
8a20c229e9860d0c,1477244700,0.08772535860424832,0.10887581558898345,0.11034618310834829,0.11034618310834829,0.11034618310834829,-0.02860866783520112,-0.049759124819936246,-0.05122949233930109,-0.05122949233930109,-0.05122949233930109
