KPI ID,timestamp,lastSlotDiff,lastDayDiff,lastWeekDiff
769894baefea4e9e,1477584000,0.0,0.0,0.0
769894baefea4e9e,1477584300,0.0023679739422481916,0.0,0.0
769894baefea4e9e,1477584600,-0.0026813280445860815,0.0,0.0
769894baefea4e9e,1477584900,0.009345325288286438,0.0,0.0
769894baefea4e9e,1477585200,0.0016405008888741995,0.0,0.0
769894baefea4e9e,1477585500,0.0035021929088289855,0.0,0.0
769894baefea4e9e,1477585800,-0.0031335410236883326,0.0,0.0
769894baefea4e9e,1477586100,0.007244009542999641,0.0,0.0
769894baefea4e9e,1477586400,-0.001484438257498999,0.0,0.0
769894baefea4e9e,1477586700,0.0016687642000620811,0.0,0.0
769894baefea4e9e,1477587000,0.008571156329521462,0.0,0.0
769894baefea4e9e,1477587300,-0.004331659650425687,0.0,0.0
769894baefea4e9e,1477587600,0.0034739295976749934,0.0,0.0
769894baefea4e9e,1477587900,-0.0009670967786817863,0.0,0.0
769894baefea4e9e,1477588200,0.007307909203054644,0.0,0.0
769894baefea4e9e,1477588500,0.009207695251215856,0.0,0.0
769894baefea4e9e,1477588800,0.0019169898027140003,0.0,0.0
769894baefea4e9e,1477589100,0.0022487764993468773,0.0,0.0
769894baefea4e9e,1477589400,0.004174368179385678,0.0,0.0
769894baefea4e9e,1477589700,9.830716970207765e-06,0.0,0.0
769894baefea4e9e,1477590000,0.004110468519272631,0.0,0.0
769894baefea4e9e,1477590300,-0.0016220682945744316,0.0,0.0
769894baefea4e9e,1477590600,0.0063494143016976715,0.0,0.0
769894baefea4e9e,1477590900,0.0023139049991053595,0.0,0.0
769894baefea4e9e,1477591200,0.0002764889136995935,0.0,0.0
769894baefea4e9e,1477591500,0.0023311087536098465,0.0,0.0
769894baefea4e9e,1477591800,0.0012534164098350065,0.0,0.0
769894baefea4e9e,1477592100,0.0009953600896085851,0.0,0.0
769894baefea4e9e,1477592400,0.003207271400655555,0.0,0.0
769894baefea4e9e,1477592700,0.0009683256182788785,0.0,0.0
769894baefea4e9e,1477593000,-0.000636538921259297,0.0,0.0
769894baefea4e9e,1477593300,0.0033645628713088564,0.0,0.0
769894baefea4e9e,1477593600,-0.0007655670813724834,0.0,0.0
769894baefea4e9e,1477593900,0.0006635733935557823,0.0,0.0
769894baefea4e9e,1477594200,0.001566770511447782,0.0,0.0
769894baefea4e9e,1477594500,-0.0003035233850293105,0.0,0.0
769894baefea4e9e,1477594800,0.0007090404588421112,0.0,0.0
769894baefea4e9e,1477595100,0.0031986695232824394,0.0,0.0
769894baefea4e9e,1477595400,-0.004755609318146732,0.0,0.0
769894baefea4e9e,1477595700,0.004229665962077248,0.0,0.0
769894baefea4e9e,1477596000,0.0038892773881679422,0.0,0.0
769894baefea4e9e,1477596300,-0.0021197483393303636,0.0,0.0
769894baefea4e9e,1477596600,0.00044238226220938773,0.0,0.0
769894baefea4e9e,1477596900,0.00235937206463337,0.0,0.0
769894baefea4e9e,1477597200,-1.8432593956611842e-05,0.0,0.0
769894baefea4e9e,1477597500,-0.0012620182867246858,0.0,0.0
769894baefea4e9e,1477597800,0.00210991762226349,0.0,0.0
769894baefea4e9e,1477598100,-0.0009769274956519906,0.0,0.0
769894baefea4e9e,1477598400,0.000765567081855878,0.0,0.0
769894baefea4e9e,1477598700,0.001667535360054085,0.0,0.0
769894baefea4e9e,1477599000,-0.00036865188493279133,0.0,0.0
769894baefea4e9e,1477599300,0.0006635733930723739,0.0,0.0
769894baefea4e9e,1477599600,0.0016503316057912866,0.0,0.0
769894baefea4e9e,1477599900,-0.000239623725303003,0.0,0.0
769894baefea4e9e,1477600200,-0.009908133832733146,0.0,0.0
769894baefea4e9e,1477600500,0.009953600898502855,0.0,0.0
769894baefea4e9e,1477600800,0.0005443759505094729,0.0,0.0
769894baefea4e9e,1477601100,-0.0007839996758124829,0.0,0.0
769894baefea4e9e,1477601400,-0.0019722875852605654,0.0,0.0
769894baefea4e9e,1477601700,0.0014377423518179763,0.0,0.0
769894baefea4e9e,1477602000,0.0016957986715609892,0.0,0.0
769894baefea4e9e,1477602300,-0.002386406536446478,0.0,0.0
769894baefea4e9e,1477602600,0.0014561749462579827,0.0,0.0
769894baefea4e9e,1477602900,-0.00036865188493279827,0.0,0.0
769894baefea4e9e,1477603200,0.0017695290488375752,0.0,0.0
769894baefea4e9e,1477603500,-0.0021197483398137755,0.0,0.0
769894baefea4e9e,1477603800,0.001132990127094894,0.0,0.0
769894baefea4e9e,1477604100,-0.0013271467866281875,0.0,0.0
769894baefea4e9e,1477604400,-0.00030352338551269467,0.0,0.0
769894baefea4e9e,1477604700,-0.0017695290483541737,0.0,0.0
769894baefea4e9e,1477605000,0.0018063942372341761,0.0,0.0
769894baefea4e9e,1477605300,-0.0034567258430254454,0.0,0.0
769894baefea4e9e,1477605600,0.0007471344869324735,0.0,0.0
769894baefea4e9e,1477605900,-0.005253289363192717,0.0,0.0
769894baefea4e9e,1477606200,0.0018702938974438817,0.0,0.0
769894baefea4e9e,1477606500,-0.0017142312660009748,0.0,0.0
769894baefea4e9e,1477606800,-0.0018518613030038683,0.0,0.0
769894baefea4e9e,1477607100,0.0006451407991157829,0.0,0.0
769894baefea4e9e,1477607400,-0.003770079945605038,0.0,0.0
769894baefea4e9e,1477607700,-0.0009400623067719882,0.0,0.0
769894baefea4e9e,1477608000,-0.002101315745373769,0.0,0.0
769894baefea4e9e,1477608300,-0.0009953600900919901,0.0,0.0
769894baefea4e9e,1477608600,-0.0034468951259585476,0.0,0.0
769894baefea4e9e,1477608900,-0.0003403885739092921,0.0,0.0
769894baefea4e9e,1477609200,0.00029492150813959644,0.0,0.0
769894baefea4e9e,1477609500,-0.004157164424832813,0.0,0.0
769894baefea4e9e,1477609800,0.0023962372533683426,0.0,0.0
769894baefea4e9e,1477610100,-0.0021283502167034826,0.0,0.0
769894baefea4e9e,1477610400,-0.003225703995095551,0.0,0.0
769894baefea4e9e,1477610700,-0.004073603330779357,0.0,0.0
769894baefea4e9e,1477611000,0.0018063942371858363,0.0,0.0
769894baefea4e9e,1477611300,-0.001466005663228201,0.0,0.0
769894baefea4e9e,1477611600,-0.0052532893632410635,0.0,0.0
769894baefea4e9e,1477611900,-0.0020460179625371583,0.0,0.0
769894baefea4e9e,1477612200,9.83071692187143e-06,0.0,0.0
769894baefea4e9e,1477612500,-0.007502065862587948,0.0,0.0
769894baefea4e9e,1477612800,0.0004792474506543215,0.0,0.0
769894baefea4e9e,1477613100,-0.003825377728103249,0.0,0.0
769894baefea4e9e,1477613400,-0.004055170736532707,0.0,0.0
769894baefea4e9e,1477613700,-0.0007274730533787938,0.0,0.0
769894baefea4e9e,1477614000,-0.0012534164094482464,0.0,0.0
769894baefea4e9e,1477614300,-0.0033362995605270562,0.0,0.0
769894baefea4e9e,1477614600,-0.0048944681950367774,0.0,0.0
769894baefea4e9e,1477614900,0.0005443759503644674,0.0,0.0
769894baefea4e9e,1477615200,-0.003649653662864946,0.0,0.0
769894baefea4e9e,1477615500,-0.006092586821747639,0.0,0.0
769894baefea4e9e,1477615800,0.0051426937977153975,0.0,0.0
769894baefea4e9e,1477616100,-0.006146655764912107,0.0,0.0
769894baefea4e9e,1477616400,-0.004747007440991144,0.0,0.0
769894baefea4e9e,1477616700,-0.006064323510528283,0.0,0.0
769894baefea4e9e,1477617000,-0.003897879265589377,0.0,0.0
769894baefea4e9e,1477617300,-0.0032723999004140303,0.0,0.0
769894baefea4e9e,1477617600,-0.00023962372535132892,0.0,0.0
769894baefea4e9e,1477617900,-0.002396237253368322,0.0,0.0
769894baefea4e9e,1477618200,-0.0021836479996851232,0.0,0.0
769894baefea4e9e,1477618500,-0.002949215081105905,0.0,0.0
769894baefea4e9e,1477618800,-0.0031433717406391948,0.0,0.0
769894baefea4e9e,1477619100,-0.0017781309259690126,0.0,0.0
769894baefea4e9e,1477619400,-0.001345579380778117,0.0,0.0
769894baefea4e9e,1477619700,0.001345579380778117,0.0,0.0
769894baefea4e9e,1477620000,-0.005521176399809244,0.0,0.0
769894baefea4e9e,1477620300,-0.0011428208439200893,0.0,0.0
769894baefea4e9e,1477620600,-0.0009216297128637196,0.0,0.0
769894baefea4e9e,1477620900,-0.0026628954502910807,0.0,0.0
769894baefea4e9e,1477621200,0.006045890916281632,0.0,0.0
769894baefea4e9e,1477621500,-0.003899108105186483,0.0,0.0
769894baefea4e9e,1477621800,-0.0015016420121243823,0.0,0.0
769894baefea4e9e,1477622100,0.002662895450339431,0.0,0.0
769894baefea4e9e,1477622400,-0.01563083993009337,0.0,0.0
769894baefea4e9e,1477622700,0.0017510964543975827,0.0,0.0
769894baefea4e9e,1477623000,0.006838492469515539,0.0,0.0
769894baefea4e9e,1477623300,-0.004092035925026022,0.0,0.0
769894baefea4e9e,1477623600,0.0011796860325583858,0.0,0.0
769894baefea4e9e,1477623900,0.002304074281990115,0.0,0.0
769894baefea4e9e,1477624200,-0.0034001992206884046,0.0,0.0
769894baefea4e9e,1477624500,-0.0024884002247465564,0.0,0.0
769894baefea4e9e,1477624800,0.001999322057073677,0.0,0.0
769894baefea4e9e,1477625100,-0.0030229454581891246,0.0,0.0
769894baefea4e9e,1477625400,-0.00710515066619663,0.0,0.0
769894baefea4e9e,1477625700,0.007483633268679707,0.0,0.0
769894baefea4e9e,1477626000,0.00328100177744875,0.0,0.0
769894baefea4e9e,1477626300,-0.0022672090934001965,0.0,0.0
769894baefea4e9e,1477626600,-0.00422106408518752,0.0,0.0
769894baefea4e9e,1477626900,0.005879997568351919,0.0,0.0
769894baefea4e9e,1477627200,-0.011585499910337499,0.0,0.0
769894baefea4e9e,1477627500,0.0020742812735606297,0.0,0.0
769894baefea4e9e,1477627800,0.0004509841395825276,0.0,0.0
769894baefea4e9e,1477628100,0.00038708447937277346,0.0,0.0
769894baefea4e9e,1477628400,-0.009243331599966986,0.0,0.0
769894baefea4e9e,1477628700,-0.001318544909255065,0.0,0.0
769894baefea4e9e,1477629000,-0.01310557451680519,0.0,0.0
769894baefea4e9e,1477629300,0.011428208439200865,0.0,0.0
769894baefea4e9e,1477629600,-0.001898557208467433,0.0,0.0
769894baefea4e9e,1477629900,0.0016134664173946822,0.0,0.0
769894baefea4e9e,1477630200,0.0003588211683493159,0.0,0.0
769894baefea4e9e,1477630500,-0.0005984448936522946,0.0,0.0
769894baefea4e9e,1477630800,0.0024331024419099734,0.0,0.0
769894baefea4e9e,1477631100,0.004036738142237706,0.0,0.0
769894baefea4e9e,1477631400,0.0008749338073518742,0.0,0.0
769894baefea4e9e,1477631700,0.0023692027817002748,0.0,0.0
769894baefea4e9e,1477632000,0.0013173160695613417,0.0,0.0
769894baefea4e9e,1477632300,-0.000534545233442596,0.0,0.0
769894baefea4e9e,1477632600,0.006571834272447757,0.0,0.0
769894baefea4e9e,1477632900,0.00023962372530300646,0.0,0.0
769894baefea4e9e,1477633200,0.0029860802697925237,0.0,0.0
769894baefea4e9e,1477633500,-0.004737176724190106,0.0,0.0
769894baefea4e9e,1477633800,0.005916862756748492,0.0,0.0
769894baefea4e9e,1477634100,-0.00047924745060598517,0.0,0.0
769894baefea4e9e,1477634400,0.0011796860320749947,0.0,0.0
769894baefea4e9e,1477634700,-0.004636411875100416,0.0,0.0
769894baefea4e9e,1477635000,0.006635733932415788,0.0,0.0
769894baefea4e9e,1477635300,-0.0002297930084294575,0.0,0.0
769894baefea4e9e,1477635600,-0.0011526515607936105,0.0,0.0
769894baefea4e9e,1477635900,0.0012632471263701317,0.0,0.0
769894baefea4e9e,1477636200,0.005953727945000098,0.0,0.0
769894baefea4e9e,1477636500,-0.009078667091441006,0.0,0.0
769894baefea4e9e,1477636800,0.0039077099825595984,0.0,0.0
769894baefea4e9e,1477637100,0.003004512863894193,0.0,0.0
769894baefea4e9e,1477637400,-0.008395432264041464,0.0,0.0
769894baefea4e9e,1477637700,0.005354054211605674,0.0,0.0
769894baefea4e9e,1477638000,0.003520625503090069,0.0,0.0
769894baefea4e9e,1477638300,-0.003999872953744377,0.0,0.0
769894baefea4e9e,1477638600,-0.002728023950291286,0.0,0.0
769894baefea4e9e,1477638900,0.005429013428721069,0.0,0.0
769894baefea4e9e,1477639200,0.0033362995605270007,0.0,0.0
769894baefea4e9e,1477639500,-0.0004239496679143695,0.0,0.0
769894baefea4e9e,1477639800,-0.0016773660773626853,0.0,0.0
769894baefea4e9e,1477640100,0.003824148888506157,0.0,0.0
769894baefea4e9e,1477640400,-0.003262569183492131,0.0,0.0
769894baefea4e9e,1477640700,-0.0008847645243221791,0.0,0.0
769894baefea4e9e,1477641000,0.007907582936255764,0.0,0.0
769894baefea4e9e,1477641300,-0.005492913088592399,0.0,0.0
769894baefea4e9e,1477641600,-0.0019354223970090012,0.0,0.0
769894baefea4e9e,1477641900,0.0032625691834921866,0.0,0.0
769894baefea4e9e,1477642200,0.0010690904669334866,0.0,0.0
769894baefea4e9e,1477642500,-0.0010039619672233824,0.0,0.0
769894baefea4e9e,1477642800,-0.004949765977825038,0.0,0.0
769894baefea4e9e,1477643100,0.0037049514456532207,0.0,0.0
769894baefea4e9e,1477643400,0.0020460179625371444,0.0,0.0
769894baefea4e9e,1477643700,0.00286688282679462,0.0,0.0
769894baefea4e9e,1477644000,-0.0011612534382150763,0.0,0.0
769894baefea4e9e,1477644300,-0.007401301013981648,0.0,0.0
769894baefea4e9e,1477644600,0.0021480116507405778,0.0,0.0
769894baefea4e9e,1477644900,0.0005247145165207245,0.0,0.0
769894baefea4e9e,1477645200,0.00356732140855362,0.0,0.0
769894baefea4e9e,1477645500,-0.007391470297059749,0.0,0.0
769894baefea4e9e,1477645800,0.00715184657170842,0.0,0.0
769894baefea4e9e,1477646100,-0.006516536489659525,0.0,0.0
769894baefea4e9e,1477646400,-0.002644462856092794,0.0,0.0
769894baefea4e9e,1477646700,0.009280196788605255,0.0,0.0
769894baefea4e9e,1477647000,-0.0017965635202639996,0.0,0.0
769894baefea4e9e,1477647300,0.0002764889138930082,0.0,0.0
769894baefea4e9e,1477647600,-0.00036005000784969377,0.0,0.0
769894baefea4e9e,1477647900,0.0008945952412922897,0.0,0.0
769894baefea4e9e,1477648200,-0.005050530826431365,0.0,0.0
769894baefea4e9e,1477648500,0.0036496536629132825,0.0,0.0
769894baefea4e9e,1477648800,0.006469840584196057,0.0,0.0
769894baefea4e9e,1477649100,-0.003069641363604325,0.0,0.0
769894baefea4e9e,1477649400,0.0029959109865694555,0.0,0.0
769894baefea4e9e,1477649700,-0.008608021518014791,0.0,0.0
769894baefea4e9e,1477650000,0.006211784264598091,0.0,0.0
769894baefea4e9e,1477650300,-0.006258480170061614,0.0,0.0
769894baefea4e9e,1477650600,0.0023225068763818024,0.0,0.0
769894baefea4e9e,1477650900,0.0005161126391959592,0.0,0.0
769894baefea4e9e,1477651200,-0.0024970021020229716,0.0,0.0
769894baefea4e9e,1477651500,0.005427784588882267,0.0,0.0
769894baefea4e9e,1477651800,-0.010957562865871268,0.0,0.0
769894baefea4e9e,1477652100,0.008939808214550954,0.0,0.0
769894baefea4e9e,1477652400,-0.0005443759504128176,0.0,0.0
769894baefea4e9e,1477652700,-0.0007274730533304297,0.0,0.0
769894baefea4e9e,1477653000,0.002156613528065343,0.0,0.0
769894baefea4e9e,1477653300,-0.0070965487889201595,0.0,0.0
769894baefea4e9e,1477653600,0.0022303439051002405,0.0,0.0
769894baefea4e9e,1477653900,-0.003622619191341908,0.0,0.0
769894baefea4e9e,1477654200,-0.0015385072006176004,0.0,0.0
769894baefea4e9e,1477654500,0.0008663319300754591,0.0,0.0
769894baefea4e9e,1477654800,-0.010387381283435831,0.0,0.0
769894baefea4e9e,1477655100,0.007944448124362291,0.0,0.0
769894baefea4e9e,1477655400,-0.006570605432754034,0.0,0.0
769894baefea4e9e,1477655700,-0.006672599121054085,0.0,0.0
769894baefea4e9e,1477656000,0.005161126391959536,0.0,0.0
769894baefea4e9e,1477656300,-0.0008478993355388043,0.0,0.0
769894baefea4e9e,1477656600,0.0026997606385426587,0.0,0.0
769894baefea4e9e,1477656900,-0.008155808538641729,0.0,0.0
769894baefea4e9e,1477657200,-0.00022119113134647095,0.0,0.0
769894baefea4e9e,1477657500,0.004221064085187576,0.0,0.0
769894baefea4e9e,1477657800,-0.014488019086269982,0.0,0.0
769894baefea4e9e,1477658100,0.006902392129773588,0.0,0.0
769894baefea4e9e,1477658400,-0.005851734256845015,0.0,0.0
769894baefea4e9e,1477658700,0.001658933483164371,0.0,0.0
769894baefea4e9e,1477659000,0.0044692896873802235,0.0,0.0
769894baefea4e9e,1477659300,-0.006460009867564176,0.0,0.0
769894baefea4e9e,1477659600,0.002441704319283061,0.0,0.0
769894baefea4e9e,1477659900,0.0016134664173946545,0.0,0.0
769894baefea4e9e,1477660200,-0.0036041865970952436,0.0,0.0
769894baefea4e9e,1477660500,-0.003731985917031222,0.0,0.0
769894baefea4e9e,1477660800,0.004985402326866228,0.0,0.0
769894baefea4e9e,1477661100,-0.005962329822518264,0.0,0.0
769894baefea4e9e,1477661400,0.009040573063060636,0.0,0.0
769894baefea4e9e,1477661700,-0.010828534705854792,0.0,0.0
769894baefea4e9e,1477662000,0.007215746231386433,0.0,0.0
769894baefea4e9e,1477662300,-0.011234051779667548,0.0,0.0
769894baefea4e9e,1477662600,0.012413737812225933,0.0,0.0
769894baefea4e9e,1477662900,-0.0031605754951920806,0.0,0.0
769894baefea4e9e,1477663200,0.003262569183492159,0.0,0.0
769894baefea4e9e,1477663500,0.006414542801311096,0.0,0.0
769894baefea4e9e,1477663800,-0.01929032430939684,0.0,0.0
769894baefea4e9e,1477664100,0.0005161126390026416,0.0,0.0
769894baefea4e9e,1477664400,0.024248692164933305,0.0,0.0
769894baefea4e9e,1477664700,-0.0012632471264184264,0.0,0.0
769894baefea4e9e,1477665000,0.00023962372530295095,0.0,0.0
769894baefea4e9e,1477665300,-0.0015852031058877503,0.0,0.0
769894baefea4e9e,1477665600,0.008460560763848268,0.0,0.0
769894baefea4e9e,1477665900,0.0010973537779086495,0.0,0.0
769894baefea4e9e,1477666200,0.0019907201797005614,0.0,0.0
769894baefea4e9e,1477666500,0.0034370644092784064,0.0,0.0
769894baefea4e9e,1477666800,0.0014291404747349135,0.0,0.0
769894baefea4e9e,1477667100,0.006967520629145352,0.0,0.0
769894baefea4e9e,1477667400,-0.0052446874859162496,0.0,0.0
769894baefea4e9e,1477667700,0.012110214426809832,0.0,0.0
769894baefea4e9e,1477668000,-0.006976122506470103,0.0,0.0
769894baefea4e9e,1477668300,0.010967393582938162,0.0,0.0
769894baefea4e9e,1477668600,0.00151147272909459,0.0,0.0
769894baefea4e9e,1477668900,0.002755058421572601,0.0,0.0
769894baefea4e9e,1477669200,0.004083434047749579,0.0,0.0
769894baefea4e9e,1477669500,0.00346532772030185,0.0,0.0
769894baefea4e9e,1477669800,-0.012451831840412944,0.0,0.0
769894baefea4e9e,1477670100,0.02034958405974681,0.0,0.0
769894baefea4e9e,1477670400,0.0017510964543975827,0.00526189124056585,0.0
769894baefea4e9e,1477670700,0.0016503316058396056,0.004544248904157264,0.0
769894baefea4e9e,1477671000,0.010082629058567702,0.017308206007311047,0.0
769894baefea4e9e,1477671300,-0.004636411875444585,0.0033264688435800244,0.0
769894baefea4e9e,1477671600,-0.0016405008888732836,4.546706583254123e-05,0.0
769894baefea4e9e,1477671900,0.008396661103889938,0.004939935260893494,0.0
769894baefea4e9e,1477672200,0.005750969408142029,0.013824445692723855,0.0
769894baefea4e9e,1477672500,0.0034100299375619536,0.009990466087286168,0.0
769894baefea4e9e,1477672800,0.0058062671909786395,0.017281171535763806,0.0
769894baefea4e9e,1477673100,-0.0010973537781020504,0.014515053557599675,0.0
769894baefea4e9e,1477673400,-0.000792601553088898,0.005151295674989315,0.0
769894baefea4e9e,1477673700,0.008460560763993291,0.017943516089408293,0.0
769894baefea4e9e,1477674000,-0.002285641687888515,0.012183944803844785,0.0
769894baefea4e9e,1477674300,0.001843259425727467,0.014994301008254038,0.0
769894baefea4e9e,1477674600,0.004423822621658864,0.012110214426858258,0.0
769894baefea4e9e,1477674900,0.0057423675308656,0.008644886706508002,0.0
