KPI ID,remainder,seasonal,timestamp,trend,predict
769894baefea4e9e,-0.007418508615303729,0.00886917476521658,2016-10-27 16:00:00,0.10236166809862568,0
769894baefea4e9e,-0.006046030548965506,0.005132064461852139,2016-10-27 16:05:00,0.1023583263934037,0
769894baefea4e9e,-0.0006995363282496364,0.0024702399909443348,2016-10-27 16:10:00,0.10235498468818172,0
769894baefea4e9e,-0.0063680907381112595,-0.0012031891822584925,2016-10-27 16:15:00,0.10235164298295973,0
769894baefea4e9e,-0.0058466157075998115,-0.003361823396422159,2016-10-27 16:20:00,0.10234830127773775,0
769894baefea4e9e,-0.005514991536193184,-0.007192298771435803,2016-10-27 16:25:00,0.10234495957251578,0
769894baefea4e9e,-0.0010985383465642873,-0.008471869232154382,2016-10-27 16:30:00,0.1023416178672938,0
769894baefea4e9e,-0.004314552834493002,-0.012496522582003336,2016-10-27 16:35:00,0.10233827616207182,0
769894baefea4e9e,-0.0002960760323951067,-0.015027219421380252,2016-10-27 16:40:00,0.10233493445684984,0
769894baefea4e9e,0.001739420900974592,-0.018728138849590042,2016-10-27 16:45:00,0.10233159275162786,0
769894baefea4e9e,-0.0046936720366340945,-0.020862860536280836,2016-10-27 16:50:00,0.10232825104640587,0
769894baefea4e9e,0.0006015327873885729,-0.021823064004655827,2016-10-27 16:55:00,0.10232490934118389,0
769894baefea4e9e,0.00024539383467046816,-0.02493751294439074,2016-10-27 17:00:00,0.10232156763596191,0
769894baefea4e9e,0.001739062782247447,-0.025460743408063955,2016-10-27 17:05:00,0.10231822593073993,0
769894baefea4e9e,-0.0015804857706974013,-0.02944576235295176,2016-10-27 17:10:00,0.10231488422551795,0
769894baefea4e9e,-0.002799689575481573,-0.037430912094161474,2016-10-27 17:15:00,0.10231154252029598,0
769894baefea4e9e,-0.005659038213905981,-0.0364852115532291,2016-10-27 17:20:00,0.102308200815074,0
769894baefea4e9e,-0.002550569619344384,-0.04183911494191558,2016-10-27 17:25:00,0.10230485910985201,0
769894baefea4e9e,-0.005287177176708208,-0.043273533858715456,2016-10-27 17:30:00,0.10230151740463003,0
769894baefea4e9e,-0.0033609431388035294,-0.04520625690836837,2016-10-27 17:35:00,0.10229817569940805,0
769894baefea4e9e,-0.005063942379686659,-0.04761038448153587,2016-10-27 17:40:00,0.10229483399418607,0
769894baefea4e9e,-0.001021391410439415,-0.0500275254509867,2016-10-27 17:45:00,0.10229149228896409,0
769894baefea4e9e,-0.006980640035810448,-0.05041434942209136,2016-10-27 17:50:00,0.1022881505837421,0
769894baefea4e9e,-0.0073583124717890025,-0.05234724027999619,2016-10-27 17:55:00,0.10228480887852012,0
769894baefea4e9e,-0.006670567857586532,-0.05330813210267627,2016-10-27 18:00:00,0.10228146717329814,0
769894baefea4e9e,-0.007480048740011555,-0.05482641826863913,2016-10-27 18:05:00,0.10227812546807617,0
769894baefea4e9e,-0.007219905534150486,-0.05633663617911323,2016-10-27 18:10:00,0.10227478376285419,0
769894baefea4e9e,-0.007116700273011881,-0.057431859824638436,2016-10-27 18:15:00,0.10227144205763221,0
769894baefea4e9e,-0.009397819097492613,-0.05835467069559127,2016-10-27 18:20:00,0.10226810035241023,0
769894baefea4e9e,-0.009138854264200136,-0.05957861944194064,2016-10-27 18:25:00,0.10226475864718824,0
769894baefea4e9e,-0.00737984711403232,-0.06069774596562718,2016-10-27 18:30:00,0.10226141694196626,0
769894baefea4e9e,-0.00939644996037009,-0.06204236428537628,2016-10-27 18:35:00,0.10225807523674428,0
769894baefea4e9e,-0.008181955005125904,-0.062487950454026005,2016-10-27 18:40:00,0.1022547335315223,0
769894baefea4e9e,-0.00907161063872522,-0.06225852650876049,2016-10-27 18:45:00,0.10225139182630032,0
769894baefea4e9e,-0.010104202413355662,-0.06278936354035584,2016-10-27 18:50:00,0.10224805012107833,0
769894baefea4e9e,-0.008920563239922796,-0.06366613762353744,2016-10-27 18:55:00,0.10224470841585637,0
769894baefea4e9e,-0.008719485408969885,-0.06457291420811048,2016-10-27 19:00:00,0.10224136671063438,0
769894baefea4e9e,-0.011435803226076166,-0.06505192420906465,2016-10-27 19:05:00,0.1022380250054124,0
769894baefea4e9e,-0.006913875142489756,-0.06481490126928234,2016-10-27 19:10:00,0.10223468330019042,0
769894baefea4e9e,-0.01009708667336981,-0.06585801399525756,2016-10-27 19:15:00,0.10223134159496844,0
769894baefea4e9e,-0.012423701928362327,-0.067417334423211,2016-10-27 19:20:00,0.10222799988974646,0
769894baefea4e9e,-0.010708565524838301,-0.06700938078218269,2016-10-27 19:25:00,0.10222465818452448,0
769894baefea4e9e,-0.010702664515438803,-0.06745432234856959,2016-10-27 19:30:00,0.1022213164793025,0
769894baefea4e9e,-0.012088460515747149,-0.06842455670767263,2016-10-27 19:35:00,0.10221797477408051,0
769894baefea4e9e,-0.011323563275214651,-0.06916767964902654,2016-10-27 19:40:00,0.10221463306885853,0
769894baefea4e9e,-0.009949567384512414,-0.06927631554778212,2016-10-27 19:45:00,0.10221129136363656,0
769894baefea4e9e,-0.012032157181236305,-0.06930030166809974,2016-10-27 19:50:00,0.10220794965841458,0
769894baefea4e9e,-0.010143018256579484,-0.07020917139188258,2016-10-27 19:55:00,0.1022046079531926,0
769894baefea4e9e,-0.010557009455536406,-0.07055740556955956,2016-10-27 20:00:00,0.10220126624797062,0
769894baefea4e9e,-0.011539501473585095,-0.07123910720634297,2016-10-27 20:05:00,0.10219792454274863,0
769894baefea4e9e,-0.01193892988418617,-0.07046768520558712,2016-10-27 20:10:00,0.10219458283752665,0
769894baefea4e9e,-0.011921475568591508,-0.07114537120903218,2016-10-27 20:15:00,0.10219124113230467,0
769894baefea4e9e,-0.013148030516716133,-0.07156580616147686,2016-10-27 20:20:00,0.10218789942708269,0
769894baefea4e9e,-0.012487737966669382,-0.07198313328099862,2016-10-27 20:25:00,0.1021845577218607,0
769894baefea4e9e,-0.013759395168062016,-0.060800000541650856,2016-10-27 20:30:00,0.10218121601663872,0
769894baefea4e9e,-0.012395861932163535,-0.07211379297083023,2016-10-27 20:35:00,0.10217787431141676,0
769894baefea4e9e,-0.013434170121501277,-0.07161651902677997,2016-10-27 20:40:00,0.10217453260619477,0
769894baefea4e9e,-0.011867914741137325,-0.07239543302610947,2016-10-27 20:45:00,0.10217119090097279,0
769894baefea4e9e,-0.009860224384833388,-0.07242749409193086,2016-10-27 20:50:00,0.10216784919575081,0
769894baefea4e9e,-0.011263109201790938,-0.0724590099215693,2016-10-27 20:55:00,0.10216450749052883,0
769894baefea4e9e,-0.013267448729158138,-0.0721471273605411,2016-10-27 21:00:00,0.10216116578530685,0
769894baefea4e9e,-0.011191129407463155,-0.07183369844056763,2016-10-27 21:05:00,0.10215782408008486,0
769894baefea4e9e,-0.011849932783741524,-0.07262772830532527,2016-10-27 21:10:00,0.10215448237486288,0
769894baefea4e9e,-0.011952962954527926,-0.07215270454438408,2016-10-27 21:15:00,0.1021511406696409,0
769894baefea4e9e,-0.013306706284304665,-0.07256514855822294,2016-10-27 21:20:00,0.10214779896441892,0
769894baefea4e9e,-0.012428119458215217,-0.07132064533927664,2016-10-27 21:25:00,0.10214445725919695,0
769894baefea4e9e,-0.012264787223304666,-0.0726136259960601,2016-10-27 21:30:00,0.10214111555397497,0
769894baefea4e9e,-0.011403722105350428,-0.07214420262216417,2016-10-27 21:35:00,0.10213777384875299,0
769894baefea4e9e,-0.011465205932841019,-0.07177585370393891,2016-10-27 21:40:00,0.102134432143531,0
769894baefea4e9e,-0.01017035387096489,-0.07129783501223888,2016-10-27 21:45:00,0.10213109043830902,0
769894baefea4e9e,-0.012713605236946063,-0.07055763617826989,2016-10-27 21:50:00,0.10212774873308704,0
769894baefea4e9e,-0.010870112788260597,-0.06894106107870793,2016-10-27 21:55:00,0.10212440702786506,0
769894baefea4e9e,-0.013147233659596108,-0.06740773298908291,2016-10-27 22:00:00,0.10212106532264308,0
769894baefea4e9e,-0.010073757871775293,-0.06522457770848902,2016-10-27 22:05:00,0.1021177236174211,0
769894baefea4e9e,-0.013774868509513816,-0.06339041926297243,2016-10-27 22:10:00,0.10211438191219913,0
769894baefea4e9e,-0.013002382874153035,-0.06244533192711025,2016-10-27 22:15:00,0.10211104020697714,0
769894baefea4e9e,-0.012178550865956955,-0.06141396092708047,2016-10-27 22:20:00,0.10210769850175516,0
769894baefea4e9e,-0.015386792319745352,-0.058847518567185876,2016-10-27 22:25:00,0.10210435679653318,0
769894baefea4e9e,-0.012795707230464165,-0.05766518200564004,2016-10-27 22:30:00,0.1021010150913112,0
769894baefea4e9e,-0.012989425308384511,-0.05652805991572573,2016-10-27 22:35:00,0.10209767338608922,0
769894baefea4e9e,-0.012641454925087281,-0.0547713728484272,2016-10-27 22:40:00,0.10209433168086723,0
769894baefea4e9e,-0.011819937000622366,-0.054594188977578145,2016-10-27 22:45:00,0.10209098997564525,0
769894baefea4e9e,-0.009832211535143826,-0.053131677611876156,2016-10-27 22:50:00,0.10208764827042327,0
769894baefea4e9e,-0.011152101178029658,-0.051468057689859056,2016-10-27 22:55:00,0.10208430656520129,0
769894baefea4e9e,-0.011603685804283045,-0.0513080528665233,2016-10-27 23:00:00,0.10208096485997932,0
769894baefea4e9e,-0.00977596019874119,-0.04897527234201036,2016-10-27 23:05:00,0.10207762315475734,0
769894baefea4e9e,-0.011459014454293454,-0.049685113634604455,2016-10-27 23:10:00,0.10207428144953536,0
769894baefea4e9e,-0.012082122524993452,-0.046930313641978985,2016-10-27 23:15:00,0.10207093974431337,0
769894baefea4e9e,-0.009454342811302793,-0.04632904765535211,2016-10-27 23:20:00,0.10206759803909139,0
769894baefea4e9e,-0.007111901062874168,-0.0445945443677794,2016-10-27 23:25:00,0.10206425633386941,0
769894baefea4e9e,-0.009608930951834446,-0.04390056701078299,2016-10-27 23:30:00,0.10206091462864743,0
769894baefea4e9e,-0.009335199419741688,-0.04270495117442555,2016-10-27 23:35:00,0.10205757292342545,0
769894baefea4e9e,-0.0037343338115261165,-0.04304918571417808,2016-10-27 23:40:00,0.10205423121820346,0
769894baefea4e9e,-0.002934863294948506,-0.04179929656299656,2016-10-27 23:45:00,0.10205088951298148,0
769894baefea4e9e,-0.0071834060102280994,-0.03755724285941686,2016-10-27 23:50:00,0.10204754780775951,0
769894baefea4e9e,-0.00041588657678595653,-0.03681935472504908,2016-10-27 23:55:00,0.10204420610253753,0
769894baefea4e9e,-0.000741205306986098,-0.03696994174028127,2016-10-28 00:00:00,0.10204086439731555,0
769894baefea4e9e,0.00019776609722649274,-0.03408019371116864,2016-10-28 00:05:00,0.10203752269209357,0
