KPI ID,timestamp,remainder,seasonal,trend,predict
8a20c229e9860d0c,1477238400,-0.002877416280581163,0.014143278218934291,0.12848767155729227,0
8a20c229e9860d0c,1477238700,-0.0034636754725467234,0.014718336425252202,0.12847941853983252,0
8a20c229e9860d0c,1477239000,0.003912110519173534,0.013312806925125074,0.12847116552237275,0
8a20c229e9860d0c,1477239300,-0.001251251292818667,0.018981147299822202,0.128462912504913,0
8a20c229e9860d0c,1477239600,-0.0013913248933916655,0.014577237199231116,0.12845465948745327,0
8a20c229e9860d0c,1477239900,0.004603524034713563,0.003299152453620865,0.1284464064699935,0
8a20c229e9860d0c,1477240200,0.007897410515465941,-0.006328486010599317,0.12843815345253376,0
8a20c229e9860d0c,1477240500,0.00914865408121232,-0.0098579703864348,0.12842990043507402,0
8a20c229e9860d0c,1477240800,0.0076108079508856175,-0.017338528663273022,0.12842164741761425,0
8a20c229e9860d0c,1477241100,0.005290584923306085,-0.022344211775753443,0.1284133944001545,0
8a20c229e9860d0c,1477241400,-0.0002887372438976632,-0.025247660464544675,0.12840514138269474,0
8a20c229e9860d0c,1477241700,0.002160759675321061,-0.028613617978896493,0.128396888365235,0
8a20c229e9860d0c,1477242000,0.0016541195202918746,-0.023185940564387046,0.12838863534777525,0
8a20c229e9860d0c,1477242300,-0.00015261344821171363,-0.011498696487002186,0.12838038233031548,0
8a20c229e9860d0c,1477242600,0.002029487348546466,-0.01862293958092781,0.12837212931285574,0
8a20c229e9860d0c,1477242900,-0.0021056472193496933,-0.0381265411943392,0.128363876295396,0
8a20c229e9860d0c,1477243200,-0.006483253902582781,-0.04538325386446231,0.12835562327793623,0
8a20c229e9860d0c,1477243500,-0.006053147195975911,-0.04755596782994001,0.1283473702604765,0
8a20c229e9860d0c,1477243800,-0.005417866593476872,-0.05190908546972039,0.12833911724301675,0
8a20c229e9860d0c,1477244100,-0.007247034632684057,-0.05388464901485291,0.12833086422555698,0
8a20c229e9860d0c,1477244400,-0.009527823315436293,-0.05642020007609161,0.12832261120809724,0
8a20c229e9860d0c,1477244700,-0.010249866138607733,-0.05894780128298256,0.1283143581906375,0
8a20c229e9860d0c,1477245000,-0.008790207404059946,-0.06076883305838609,0.12830610517317773,0
8a20c229e9860d0c,1477245300,-0.011363345224359694,-0.06304186445346996,0.12829785215571798,0
8a20c229e9860d0c,1477245600,-0.0132704963760161,-0.05260560693950632,0.12828959913825821,0
8a20c229e9860d0c,1477245900,-0.011890432191429268,-0.06499746237921623,0.12828134612079847,0
8a20c229e9860d0c,1477246200,-0.013558256487167311,-0.0660553209641674,0.12827309310333873,0
8a20c229e9860d0c,1477246500,-0.012925370687673382,-0.06752555441299833,0.12826484008587896,0
8a20c229e9860d0c,1477246800,-0.014833856524870376,-0.06881872606497182,0.12825658706841922,0
8a20c229e9860d0c,1477247100,-0.013492380698981454,-0.07039577237854001,0.12824833405095948,0
8a20c229e9860d0c,1477247400,-0.015382019990475226,-0.07213577864356435,0.1282400810334997,0
8a20c229e9860d0c,1477247700,-0.016691604402588822,-0.07277242005573431,0.12823182801603997,0
8a20c229e9860d0c,1477248000,-0.014922292587713076,-0.07417422826341012,0.12822357499858023,0
8a20c229e9860d0c,1477248300,-0.015713892929571746,-0.07447287761084961,0.12821532198112046,0
8a20c229e9860d0c,1477248600,-0.018228670439112832,-0.07634645177771009,0.12820706896366071,0
8a20c229e9860d0c,1477248900,-0.01668664121912833,-0.07719025933781389,0.12819881594620097,0
8a20c229e9860d0c,1477249200,-0.02116983932654995,-0.07287389424085075,0.1281905629287412,0
8a20c229e9860d0c,1477249500,-0.016838416438832715,-0.07851993631989779,0.12818230991128146,0
8a20c229e9860d0c,1477249800,-0.018623876307274273,-0.07924486836483925,0.12817405689382172,0
8a20c229e9860d0c,1477250100,-0.017944632392828203,-0.07933223916957034,0.12816580387636195,0
8a20c229e9860d0c,1477250400,-0.01780180062938981,-0.08059515009374793,0.1281575508589022,0
8a20c229e9860d0c,1477250700,-0.019438283306057402,-0.08051711011359747,0.12814929784144244,0
8a20c229e9860d0c,1477251000,-0.019073021557144493,-0.08080538136729815,0.1281410448239827,0
8a20c229e9860d0c,1477251300,-0.018694855230420915,-0.08206110028298838,0.12813279180652296,0
8a20c229e9860d0c,1477251600,-0.018592570670223157,-0.08212530235428535,0.12812453878906319,0
8a20c229e9860d0c,1477251900,-0.01827124565524664,-0.08229311779580828,0.12811628577160344,0
8a20c229e9860d0c,1477252200,-0.018759793295818686,-0.08320608389357606,0.1281080327541437,0
8a20c229e9860d0c,1477252500,-0.01971256119605444,-0.08323721713247269,0.12809977973668393,0
8a20c229e9860d0c,1477252800,-0.018912212548952728,-0.07815420383470129,0.1280915267192242,0
8a20c229e9860d0c,1477253100,-0.01911623203756037,-0.08363287569374195,0.12808327370176445,0
8a20c229e9860d0c,1477253400,-0.01970132340894902,-0.0844492980606931,0.12807502068430468,0
8a20c229e9860d0c,1477253700,-0.02042284645272671,-0.07442050853161739,0.12806676766684494,0
8a20c229e9860d0c,1477254000,-0.0201557988852879,-0.0835697824846144,0.1280585146493852,0
8a20c229e9860d0c,1477254300,-0.021184329910370003,-0.08490638681692143,0.12805026163192543,0
8a20c229e9860d0c,1477254600,-0.020372841248003926,-0.0854087338810714,0.12804200861446569,0
8a20c229e9860d0c,1477254900,-0.020191075162318772,-0.08509589687233689,0.12803375559700592,0
8a20c229e9860d0c,1477255200,-0.0208205444458959,-0.08552814474003172,0.12802550257954617,0
8a20c229e9860d0c,1477255500,-0.019784222457590858,-0.08560296756059635,0.12801724956208643,0
8a20c229e9860d0c,1477255800,-0.0201154608808876,-0.08592491222423461,0.12800899654462666,0
8a20c229e9860d0c,1477256100,-0.020714422882199504,-0.08525933519647916,0.12800074352716692,0
8a20c229e9860d0c,1477256400,-0.020513431347746247,-0.07003412781303364,0.12799249050970718,0
8a20c229e9860d0c,1477256700,-0.019330844783103096,-0.08509861955250722,0.1279842374922474,0
8a20c229e9860d0c,1477257000,-0.01917750199634602,-0.08512698530335351,0.12797598447478767,0
8a20c229e9860d0c,1477257300,-0.01937946500009738,-0.08497513129160962,0.12796773145732793,0
8a20c229e9860d0c,1477257600,-0.019632251165658615,-0.08479190812072818,0.12795947843986816,0
8a20c229e9860d0c,1477257900,-0.01907829562818293,-0.08434545648415197,0.12795122542240842,0
8a20c229e9860d0c,1477258200,-0.020271378571871085,-0.08372774061525928,0.12794297240494867,0
8a20c229e9860d0c,1477258500,-0.021109944772631825,-0.08256057881312667,0.1279347193874889,0
8a20c229e9860d0c,1477258800,-0.019897952609115074,-0.08185782565813893,0.12792646637002916,0
8a20c229e9860d0c,1477259100,-0.019436240092172374,-0.08100786695198808,0.12791821335256942,0
8a20c229e9860d0c,1477259400,-0.02061589247333176,-0.08001450158395954,0.12790996033510965,0
