KPI ID,timestamp,remainder,seasonal,trend,predict
b3b2e6d1a791d63a,1469203200,-0.2083188068829862,-0.5927945493171499,-0.3974294292098638,0
b3b2e6d1a791d63a,1469203500,-0.1657511997253756,-0.8112259791200872,-0.39745181411453717,0
b3b2e6d1a791d63a,1469203800,-0.18676330147493903,-0.6500118798158505,-0.39747419901921055,0
b3b2e6d1a791d63a,1469204100,-0.30048306609232184,-0.7693365107637941,-0.39749658392388393,0
b3b2e6d1a791d63a,1469204400,-0.04950599849412285,-0.7404577044373198,-0.3975189688285573,0
b3b2e6d1a791d63a,1469204700,-0.193100135140103,-0.8190043596966664,-0.3975413537332307,0
b3b2e6d1a791d63a,1469205000,-0.25630283369795087,-0.8352312334641452,-0.3975637386379041,0
b3b2e6d1a791d63a,1469205300,-0.1241251051946688,-0.9654445485227536,-0.3975861235425775,0
b3b2e6d1a791d63a,1469205600,-0.16834103221886926,-1.0132558777138798,-0.3976085084472509,0
b3b2e6d1a791d63a,1469205900,0.14074232640450535,-0.913330857542581,-0.39763089335192425,0
b3b2e6d1a791d63a,1469206200,-0.30107949823945607,-0.8859346610639464,-0.39765327825659763,0
b3b2e6d1a791d63a,1469206500,0.05787368383563285,-1.0946077948243618,-0.397675663161271,0
b3b2e6d1a791d63a,1469206800,0.06356624135346872,-1.2000255960775241,-0.3976980480659444,0
b3b2e6d1a791d63a,1469207100,0.5018254312991758,-1.221270609518558,-0.39772043297061777,0
b3b2e6d1a791d63a,1469207400,0.276060573212553,-1.1996442091172619,-0.39774281787529114,0
b3b2e6d1a791d63a,1469207700,0.1340263363654315,-1.293222877595467,-0.3977652027799645,0
b3b2e6d1a791d63a,1469208000,-0.14853304231522652,-1.3571241217701355,-0.3977875876846379,0
b3b2e6d1a791d63a,1469208300,-0.16959483860950997,-1.590134106571179,-0.3978099725893113,0
b3b2e6d1a791d63a,1469208600,-0.6213753849894307,-1.4326013653965846,-0.3978323574939847,0
b3b2e6d1a791d63a,1469208900,0.1346845419159875,-1.3833764139773295,-0.3978547423986581,0
b3b2e6d1a791d63a,1469209200,0.10440476088924577,-1.4894283134559145,-0.39787712730333147,0
b3b2e6d1a791d63a,1469209500,0.16149667539948592,-1.453420371151481,-0.39789951220800485,0
b3b2e6d1a791d63a,1469209800,0.004238391852129708,-1.2194154543194515,-0.3979218971126782,0
b3b2e6d1a791d63a,1469210100,0.1729372679776247,-1.4799045599302731,-0.3979442820173516,0
b3b2e6d1a791d63a,1469210400,0.8880695829744853,-1.5191086695024603,-0.397966666922025,0
b3b2e6d1a791d63a,1469210700,-0.3677004701073195,-1.5887539758659823,-0.39798905182669836,0
b3b2e6d1a791d63a,1469211000,-0.21552413557628414,-1.649430914262344,-0.39801143673137174,0
b3b2e6d1a791d63a,1469211300,0.10660916795606662,-1.2731285812000215,-0.3980338216360451,0
b3b2e6d1a791d63a,1469211600,0.7940763815034695,-1.476251803772751,-0.3980562065407185,0
b3b2e6d1a791d63a,1469211900,0.08475227478216318,-1.6429811420367713,-0.3980785914453919,0
b3b2e6d1a791d63a,1469212200,0.20640739966367455,-1.4086775326936092,-0.3981009763500653,0
b3b2e6d1a791d63a,1469212500,-0.28254517314278493,-1.7097201691224766,-0.3981233612547387,0
b3b2e6d1a791d63a,1469212800,0.09891497488483864,-1.3645501964154265,-0.39814574615941206,0
b3b2e6d1a791d63a,1469213100,-0.1230525991303173,-1.7406939443255975,-0.39816813106408544,0
b3b2e6d1a791d63a,1469213400,0.24295711983387508,-1.6201024364851162,-0.3981905159687588,0
b3b2e6d1a791d63a,1469213700,-0.06646981914844863,-1.4389559564081191,-0.3982129008734322,0
b3b2e6d1a791d63a,1469214000,0.6842952549382615,-2.041866209150156,-0.3982352857781056,0
b3b2e6d1a791d63a,1469214300,0.026711367522239682,-1.4767171259894607,-0.39825767068277895,0
b3b2e6d1a791d63a,1469214600,0.11536591705879723,-1.3773024795213449,-0.39828005558745233,0
b3b2e6d1a791d63a,1469214900,0.8338263014373523,-1.8934975373952267,-0.3983024404921257,0
b3b2e6d1a791d63a,1469215200,0.16244690662819872,-1.5441784233513998,-0.39832482539679914,0
b3b2e6d1a791d63a,1469215500,0.5041309656383341,-1.6930103972868618,-0.3983472103014725,0
b3b2e6d1a791d63a,1469215800,0.1672366619514305,-1.1092991854552845,-0.3983695952061459,0
b3b2e6d1a791d63a,1469216100,1.36686856918106,-1.4260298224072407,-0.3983919801108193,0
b3b2e6d1a791d63a,1469216400,0.7850513763281651,-1.4016782006226727,-0.39841436501549266,0
b3b2e6d1a791d63a,1469216700,0.059171183837817776,-1.6601867067876517,-0.39843674992016603,0
b3b2e6d1a791d63a,1469217000,0.6962708554765369,-1.5706060995116975,-0.3984591348248394,0
b3b2e6d1a791d63a,1469217300,-0.009072097287552039,-1.331099421992935,-0.3984815197295128,0
b3b2e6d1a791d63a,1469217600,0.039072323310901935,-1.6124862733767158,-0.39850390463418617,0
b3b2e6d1a791d63a,1469217900,-0.35257454978352015,-1.3657164116976204,-0.39852628953885955,0
b3b2e6d1a791d63a,1469218200,0.16611579375981944,-1.2659491119262867,-0.3985486744435329,0
b3b2e6d1a791d63a,1469218500,0.19813330566575876,-1.8494771246675525,-0.3985710593482063,0
b3b2e6d1a791d63a,1469218800,-1.0237533197214856,-1.1386362039556344,-0.39859344425287974,0
b3b2e6d1a791d63a,1469219100,-0.5103279707554319,-1.364114059047015,-0.3986158291575531,0
b3b2e6d1a791d63a,1469219400,-0.576031818482095,-1.4059903117156785,-0.3986382140622265,0
b3b2e6d1a791d63a,1469219700,-0.042201622978166986,-1.2019002713849332,-0.39866059896689987,0
b3b2e6d1a791d63a,1469220000,0.04902380716882532,-1.647506299657252,-0.39868298387157325,0
b3b2e6d1a791d63a,1469220300,0.12185209156944199,-1.2357317300931951,-0.3987053687762466,0
b3b2e6d1a791d63a,1469220600,0.09655247169847675,-1.2784989795375568,-0.39872775368092,0
b3b2e6d1a791d63a,1469220900,1.255718207670867,-0.8397529669367736,-0.3987501385855934,0
b3b2e6d1a791d63a,1469221200,1.3002955538448586,-1.754694167301592,-0.39877252349026676,0
b3b2e6d1a791d63a,1469221500,-0.23519133201798115,-1.1090874835070792,-0.39879490839494014,0
b3b2e6d1a791d63a,1469221800,1.2115293314763624,-1.5204818060367489,-0.3988172932996135,0
b3b2e6d1a791d63a,1469222100,-0.5141052793561267,-1.3155116627595862,-0.39883967820428695,0
b3b2e6d1a791d63a,1469222400,0.1625162495183451,-0.5700805981323848,-0.39886206310896033,0
b3b2e6d1a791d63a,1469222700,1.2834455491920467,-1.410022141341413,-0.3988844480136337,0
b3b2e6d1a791d63a,1469223000,0.7386309871570274,-0.9752967317887203,-0.3989068329183071,0
b3b2e6d1a791d63a,1469223300,1.4456236469672827,-1.2827591651923023,-0.39892921782298046,0
b3b2e6d1a791d63a,1469223600,0.5017181204309168,-0.691869565898263,-0.39895160272765384,0
b3b2e6d1a791d63a,1469223900,0.032946634884067516,-0.5364820859487403,-0.3989739876323272,0
b3b2e6d1a791d63a,1469224200,0.20233027125559033,-0.7069040328215898,-0.3989963725370006,0
b3b2e6d1a791d63a,1469224500,-0.07971495503985399,-0.6285245638984721,-0.399018757441674,0
b3b2e6d1a791d63a,1469224800,0.22000802265467068,-0.5153292294113233,-0.39904114234634736,0
b3b2e6d1a791d63a,1469225100,-0.005082581696554844,-0.31599312171942434,-0.39906352725102073,0
b3b2e6d1a791d63a,1469225400,0.21070768171737908,-0.15455432351268494,-0.3990859121556941,0
b3b2e6d1a791d63a,1469225700,-0.3550480834342489,-0.4807748327453837,-0.39910829706036755,0
