KPI ID,label,timestamp,value
9ee5879409dccef9,0,1492967340,0.043685858014000004
9ee5879409dccef9,0,1492967400,0.0431469572276
9ee5879409dccef9,0,1492967460,0.0428344348385
9ee5879409dccef9,0,1492967520,0.0421325950287
9ee5879409dccef9,0,1492967580,0.0412918563793
9ee5879409dccef9,0,1492967640,0.0411088838694
9ee5879409dccef9,0,1492967700,0.040718898665900005
9ee5879409dccef9,0,1492967760,0.0403416013371
9ee5879409dccef9,0,1492967820,0.0400143877246
9ee5879409dccef9,0,1492967880,0.0395415974436
9ee5879409dccef9,0,1492967940,0.0390881728662
9ee5879409dccef9,0,1492968000,0.038798355095
9ee5879409dccef9,0,1492968060,0.0385639633032
9ee5879409dccef9,0,1492968120,0.0381051964627
9ee5879409dccef9,0,1492968180,0.0378594523619
9ee5879409dccef9,0,1492968240,0.0371382468485
9ee5879409dccef9,0,1492968300,0.0372410854124
9ee5879409dccef9,0,1492968360,0.0365719669639
9ee5879409dccef9,0,1492968420,0.03643907817019999
9ee5879409dccef9,0,1492968480,0.0360965055514
9ee5879409dccef9,0,1492968540,0.0357766375505
9ee5879409dccef9,0,1492968600,0.0355876549947
9ee5879409dccef9,0,1492968660,0.03473890295069998
9ee5879409dccef9,0,1492968720,0.0347649464831
9ee5879409dccef9,0,1492968780,0.0343662801021
9ee5879409dccef9,0,1492968840,0.0339202011364
9ee5879409dccef9,0,1492968900,0.0339115199589
9ee5879409dccef9,0,1492968960,0.033331216633799995
9ee5879409dccef9,0,1492969020,0.033164938696
9ee5879409dccef9,0,1492969080,0.0331355562492
9ee5879409dccef9,0,1492969140,0.0328183593798
9ee5879409dccef9,0,1492969200,0.0325906454168
9ee5879409dccef9,0,1492969260,0.0322560861925
9ee5879409dccef9,0,1492969320,0.0322474050151
9ee5879409dccef9,0,1492969380,0.031582961046700005
9ee5879409dccef9,0,1492969440,0.031661091644
9ee5879409dccef9,0,1492969500,0.0314734446539
9ee5879409dccef9,0,1492969560,0.0313953140567
9ee5879409dccef9,0,1492969620,0.0314914747918
9ee5879409dccef9,0,1492969680,0.0311943114089
9ee5879409dccef9,0,1492969740,0.030941221696399998
9ee5879409dccef9,0,1492969800,0.030642054964900002
9ee5879409dccef9,0,1492969860,0.030447062363100002
9ee5879409dccef9,0,1492969920,0.030325525878499997
9ee5879409dccef9,0,1492969980,0.0300503993308
9ee5879409dccef9,0,1492970040,0.029791299572200006
9ee5879409dccef9,0,1492970100,0.0295488943858
9ee5879409dccef9,0,1492970160,0.029604988147900007
9ee5879409dccef9,0,1492970220,0.028910493949899998
9ee5879409dccef9,0,1492970280,0.028886453766099995
9ee5879409dccef9,0,1492970340,0.028575934725599998
9ee5879409dccef9,0,1492970400,0.027902141796900003
9ee5879409dccef9,0,1492970460,0.028133194674299998
9ee5879409dccef9,0,1492970520,0.027538867908700002
9ee5879409dccef9,0,1492970580,0.027445378305099997
9ee5879409dccef9,0,1492970640,0.0272924560249
9ee5879409dccef9,0,1492970700,0.027097463423099998
9ee5879409dccef9,0,1492970760,0.0270313529178
9ee5879409dccef9,0,1492970820,0.026739531798
9ee5879409dccef9,0,1492970880,0.0264136537512
9ee5879409dccef9,0,1492970940,0.0261445372494
9ee5879409dccef9,0,1492971000,0.025808642459400004
9ee5879409dccef9,0,1492971060,0.026037024205299998
9ee5879409dccef9,0,1492971120,0.0259896116206
9ee5879409dccef9,0,1492971180,0.0258360215576
9ee5879409dccef9,0,1492971240,0.0256423645216
9ee5879409dccef9,0,1492971300,0.0255428648721
9ee5879409dccef9,0,1492971360,0.025327171000900005
9ee5879409dccef9,0,1492971420,0.0251415273595
9ee5879409dccef9,0,1492971480,0.0249525448037
9ee5879409dccef9,0,1492971540,0.0246573847695
9ee5879409dccef9,0,1492971600,0.0248009580893
9ee5879409dccef9,0,1492971660,0.024868404160500002
9ee5879409dccef9,0,1492971720,0.0244744122596
9ee5879409dccef9,0,1492971780,0.0242894364011
9ee5879409dccef9,0,1492971840,0.024237349336200004
9ee5879409dccef9,0,1492971900,0.024076413661500002
9ee5879409dccef9,0,1492971960,0.023592938854400003
9ee5879409dccef9,0,1492972020,0.023537512875099996
9ee5879409dccef9,0,1492972080,0.0232216515715
9ee5879409dccef9,0,1492972140,0.0233171445238
9ee5879409dccef9,0,1492972200,0.023108128481499998
9ee5879409dccef9,0,1492972260,0.0230333367986
9ee5879409dccef9,0,1492972320,0.0228196462761
9ee5879409dccef9,0,1492972380,0.022636673766200002
9ee5879409dccef9,0,1492972440,0.022669395127500002
9ee5879409dccef9,0,1492972500,0.022503784972599996
9ee5879409dccef9,0,1492972560,0.022211963852800002
9ee5879409dccef9,0,1492972620,0.0223889263167
9ee5879409dccef9,0,1492972680,0.0218500255303
9ee5879409dccef9,0,1492972740,0.021747186966400003
9ee5879409dccef9,0,1492972800,0.0214867516421
9ee5879409dccef9,0,1492972860,0.021607620343900003
9ee5879409dccef9,0,1492972920,0.021323144835799997
9ee5879409dccef9,0,1492972980,0.021020639189900003
9ee5879409dccef9,0,1492973040,0.0209531931188
9ee5879409dccef9,0,1492973100,0.0207675494774
9ee5879409dccef9,0,1492973160,0.020661371999
9ee5879409dccef9,0,1492973220,0.020490419581
9ee5879409dccef9,0,1492973280,0.0203041081567
9ee5879409dccef9,0,1492973340,0.020126477909900003
9ee5879409dccef9,0,1492973400,0.020028313826099996
9ee5879409dccef9,0,1492973460,0.0199802334586
9ee5879409dccef9,0,1492973520,0.0198099488235
9ee5879409dccef9,0,1492973580,0.019668378852299998
9ee5879409dccef9,0,1492973640,0.019417960271299998
9ee5879409dccef9,0,1492973700,0.019576892597400003
9ee5879409dccef9,0,1492973760,0.0194727184677
9ee5879409dccef9,0,1492973820,0.0194834029938
9ee5879409dccef9,0,1492973880,0.019276390300099998
9ee5879409dccef9,0,1492973940,0.0193124505758
9ee5879409dccef9,0,1492974000,0.019054686383099997
9ee5879409dccef9,0,1492974060,0.019106773447900002
9ee5879409dccef9,0,1492974120,0.0187401606453
9ee5879409dccef9,0,1492974180,0.0187608619146
9ee5879409dccef9,0,1492974240,0.0185631981813
9ee5879409dccef9,0,1492974300,0.0184162859471
9ee5879409dccef9,0,1492974360,0.0183755511913
9ee5879409dccef9,0,1492974420,0.018174548543599997
9ee5879409dccef9,0,1492974480,0.0175508393311
9ee5879409dccef9,0,1492974540,0.017540154804900003
9ee5879409dccef9,0,1492974600,0.0173665312554
9ee5879409dccef9,0,1492974660,0.0171221227203
9ee5879409dccef9,0,1492974720,0.0169464958222
9ee5879409dccef9,0,1492974780,0.0168262949033
9ee5879409dccef9,0,1492974840,0.0166166110781
9ee5879409dccef9,0,1492974900,0.0166353089988
9ee5879409dccef9,0,1492974960,0.016491735679
9ee5879409dccef9,0,1492975020,0.0164650243637
9ee5879409dccef9,0,1492975080,0.016523789257399998
9ee5879409dccef9,0,1492975140,0.016451668706
9ee5879409dccef9,0,1492975200,0.0163935715952
9ee5879409dccef9,0,1492975260,0.016138478533999998
9ee5879409dccef9,0,1492975320,0.0161979112106
9ee5879409dccef9,0,1492975380,0.0160236198782
9ee5879409dccef9,0,1492975440,0.016067025765500002
9ee5879409dccef9,0,1492975500,0.0159722005962
9ee5879409dccef9,0,1492975560,0.0157785435602
9ee5879409dccef9,0,1492975620,0.015807926007
9ee5879409dccef9,0,1492975680,0.015797909263799998
9ee5879409dccef9,0,1492975740,0.0158272917106
9ee5879409dccef9,0,1492975800,0.0159167746169
9ee5879409dccef9,0,1492975860,0.0157872247377
9ee5879409dccef9,0,1492975920,0.015669027167400002
9ee5879409dccef9,0,1492975980,0.015584886524200004
9ee5879409dccef9,0,1492976040,0.0153952361855
9ee5879409dccef9,0,1492976100,0.015728459844
9ee5879409dccef9,0,1492976160,0.0156343024575
9ee5879409dccef9,0,1492976220,0.0157344698899
9ee5879409dccef9,0,1492976280,0.0157231175809
9ee5879409dccef9,0,1492976340,0.0157010807458
9ee5879409dccef9,0,1492976400,0.0155955710503
9ee5879409dccef9,0,1492976460,0.0155548362945
9ee5879409dccef9,0,1492976520,0.0154974069665
9ee5879409dccef9,0,1492976580,0.015549494031400001
9ee5879409dccef9,0,1492976640,0.0154292931125
9ee5879409dccef9,0,1492976700,0.0152857197927
9ee5879409dccef9,0,1492976760,0.0153691926531
9ee5879409dccef9,0,1492976820,0.015250327299899996
9ee5879409dccef9,0,1492976880,0.0154259541981
9ee5879409dccef9,0,1492976940,0.015297739884600004
9ee5879409dccef9,0,1492977000,0.0150974050198
9ee5879409dccef9,0,1492977060,0.0151902268405
9ee5879409dccef9,0,1492977120,0.015128790815299999
9ee5879409dccef9,0,1492977180,0.015100076151299997
9ee5879409dccef9,0,1492977240,0.015077371533299999
9ee5879409dccef9,0,1492977300,0.0149691907063
9ee5879409dccef9,0,1492977360,0.014954499482899999
9ee5879409dccef9,0,1492977420,0.0148696910567
9ee5879409dccef9,0,1492977480,0.015040643474700001
9ee5879409dccef9,0,1492977540,0.014900409069299996
9ee5879409dccef9,0,1492977600,0.014795567156799999
9ee5879409dccef9,0,1492977660,0.0151040828486
9ee5879409dccef9,0,1492977720,0.0148803755829
9ee5879409dccef9,0,1492977780,0.0148970701549
9ee5879409dccef9,0,1492977840,0.014845650873
9ee5879409dccef9,0,1492977900,0.015019942205399999
9ee5879409dccef9,0,1492977960,0.0150246166855
