KPI ID,label,timestamp,value
76f4550c43334374,0,1477670400,0.0956368748260624
76f4550c43334374,0,1477670700,0.0936921749302034
76f4550c43334374,0,1477671000,0.10144759804093316
76f4550c43334374,0,1477671300,0.0913378301793446
76f4550c43334374,0,1477671600,0.0929318829846543
76f4550c43334374,0,1477671900,0.0909281853243477
76f4550c43334374,0,1477672200,0.10017858952273703
76f4550c43334374,0,1477672500,0.10744199354134362
76f4550c43334374,0,1477672800,0.1004290517302802
76f4550c43334374,0,1477673100,0.10567206060810952
76f4550c43334374,0,1477673400,0.09174636186897288
76f4550c43334374,0,1477673700,0.08855714309299069
76f4550c43334374,0,1477674000,0.08083511494326989
76f4550c43334374,0,1477674300,0.08010042580112074
76f4550c43334374,0,1477674600,0.07902288172603954
76f4550c43334374,0,1477674900,0.07421400734132692
76f4550c43334374,0,1477675200,0.0668504184396934
76f4550c43334374,0,1477675500,0.06589086989346869
76f4550c43334374,0,1477675800,0.053267574633573886
76f4550c43334374,0,1477676100,0.05687423042210836
76f4550c43334374,0,1477676400,0.061482735040815466
76f4550c43334374,0,1477676700,0.0649391135048337
76f4550c43334374,0,1477677000,0.06034730636665527
76f4550c43334374,0,1477677300,0.05687423042210836
76f4550c43334374,0,1477677600,0.04864237253438648
76f4550c43334374,0,1477677900,0.05059597775314576
76f4550c43334374,0,1477678200,0.04151254836000917
76f4550c43334374,0,1477678500,0.04333257373453919
76f4550c43334374,0,1477678800,0.044091752514758366
76f4550c43334374,0,1477679100,0.044885439421287435
76f4550c43334374,0,1477679400,0.04804126323627322
76f4550c43334374,0,1477679700,0.049351458873019685
76f4550c43334374,0,1477680000,0.047890985911757014
76f4550c43334374,0,1477680300,0.03692074122163736
76f4550c43334374,0,1477680600,0.036093659354050976
76f4550c43334374,0,1477680900,0.04100271862154885
76f4550c43334374,0,1477681200,0.037371573195089366
76f4550c43334374,0,1477681500,0.03897453132361695
76f4550c43334374,0,1477681800,0.038999020961493616
76f4550c43334374,0,1477682100,0.039709220465717766
76f4550c43334374,0,1477682400,0.036561188807983314
76f4550c43334374,0,1477682700,0.029681826840907456
76f4550c43334374,0,1477683000,0.03197828699269546
76f4550c43334374,0,1477683300,0.030525606188974163
76f4550c43334374,0,1477683600,0.0323623290442262
76f4550c43334374,0,1477683900,0.030550095827334218
76f4550c43334374,0,1477684200,0.02759464177845064
76f4550c43334374,0,1477684500,0.02954045483966856
76f4550c43334374,0,1477684800,0.029707429644471737
76f4550c43334374,0,1477685100,0.03517529792618326
76f4550c43334374,0,1477685400,0.032987927980361126
76f4550c43334374,0,1477685700,0.026217656219251158
76f4550c43334374,0,1477686000,0.02357945429997704
76f4550c43334374,0,1477686300,0.024188355755631642
76f4550c43334374,0,1477686600,0.023679639182858942
76f4550c43334374,0,1477686900,0.0250822275451393
76f4550c43334374,0,1477687200,0.02639242318193409
76f4550c43334374,0,1477687500,0.026835462997989747
76f4550c43334374,0,1477687800,0.02495643985869311
76f4550c43334374,0,1477688100,0.02628444614165584
76f4550c43334374,0,1477688400,0.024030286273429024
76f4550c43334374,0,1477688700,0.024422120482839503
76f4550c43334374,0,1477689000,0.02805437907450321
76f4550c43334374,0,1477689300,0.02727738964884118
76f4550c43334374,0,1477689600,0.024380933363999126
76f4550c43334374,0,1477689900,0.025549756999555008
76f4550c43334374,0,1477690200,0.02553305951907469
76f4550c43334374,0,1477690500,0.02319541224844631
76f4550c43334374,0,1477690800,0.02299504248268248
76f4550c43334374,0,1477691100,0.02509001970301904
76f4550c43334374,0,1477691400,0.025015437623218024
76f4550c43334374,0,1477691700,0.02465588520956397
76f4550c43334374,0,1477692000,0.02539947967474876
76f4550c43334374,0,1477692300,0.029848801646194044
76f4550c43334374,0,1477692600,0.0338984972508325
76f4550c43334374,0,1477692900,0.03255379348738944
76f4550c43334374,0,1477693200,0.03363912972006035
76f4550c43334374,0,1477693500,0.03419014657687765
76f4550c43334374,0,1477693800,0.032119658994417766
76f4550c43334374,0,1477694100,0.0381808444169912
76f4550c43334374,0,1477694400,0.03948324789590625
76f4550c43334374,0,1477694700,0.0361103568345313
76f4550c43334374,0,1477695000,0.035033925924944365
