KPI ID,timestamp,value,label
07927a9a18fa19ae,1467302400,0.197575041695,0
07927a9a18fa19ae,1467302700,0.149877271611,0
07927a9a18fa19ae,1467303000,0.07889323762730001,0
07927a9a18fa19ae,1467303300,0.012003835282399998,0
07927a9a18fa19ae,1467303600,-0.022222284141799997,0
07927a9a18fa19ae,1467303900,-0.0548230536024,0
07927a9a18fa19ae,1467304200,-0.0803285453377,0
07927a9a18fa19ae,1467304500,-0.105865293803,0
07927a9a18fa19ae,1467304800,-0.138247266153,0
07927a9a18fa19ae,1467305100,-0.16665963378499998,0
07927a9a18fa19ae,1467305400,-0.19788510712299998,0
07927a9a18fa19ae,1467305700,-0.234424224572,0
07927a9a18fa19ae,1467306000,-0.263274186424,0
07927a9a18fa19ae,1467306300,-0.292780539608,0
07927a9a18fa19ae,1467306600,-0.322474433173,0
07927a9a18fa19ae,1467306900,-0.3491051671900001,0
07927a9a18fa19ae,1467307200,-0.37201635033,0
07927a9a18fa19ae,1467307500,-0.395802721911,0
07927a9a18fa19ae,1467307800,-0.420026687714,0
07927a9a18fa19ae,1467308100,-0.447282556333,0
07927a9a18fa19ae,1467308400,-0.476445085486,0
07927a9a18fa19ae,1467308700,-0.4978559455830001,0
07927a9a18fa19ae,1467309000,-0.523924058459,0
07927a9a18fa19ae,1467309300,-0.545772512776,0
07927a9a18fa19ae,1467309600,-0.563682619105,0
07927a9a18fa19ae,1467309900,-0.589844502172,0
07927a9a18fa19ae,1467310200,-0.614037211244,0
07927a9a18fa19ae,1467310500,-0.625258377339,0
07927a9a18fa19ae,1467310800,-0.645919075914,0
07927a9a18fa19ae,1467311100,-0.663954209163,0
07927a9a18fa19ae,1467311400,-0.6813329510799999,0
07927a9a18fa19ae,1467311700,-0.697867761286,0
07927a9a18fa19ae,1467312000,-0.713214815749,0
07927a9a18fa19ae,1467312300,-0.72756165485,0
07927a9a18fa19ae,1467312600,-0.745096680418,0
07927a9a18fa19ae,1467312900,-0.7541923888680001,0
07927a9a18fa19ae,1467313200,-0.774571776872,0
07927a9a18fa19ae,1467313500,-0.788418508292,0
07927a9a18fa19ae,1467313800,-0.802077699332,0
07927a9a18fa19ae,1467314100,-0.820675453722,0
07927a9a18fa19ae,1467314400,-0.8334907130500001,0
07927a9a18fa19ae,1467314700,-0.8455245541259999,0
07927a9a18fa19ae,1467315000,-0.859496312466,0
07927a9a18fa19ae,1467315300,-0.865435091179,0
07927a9a18fa19ae,1467315600,-0.885220601312,0
07927a9a18fa19ae,1467315900,-0.8931910674789999,0
07927a9a18fa19ae,1467316200,-0.8999112644439999,0
07927a9a18fa19ae,1467316500,-0.9134766852930001,0
07927a9a18fa19ae,1467316800,-0.920446936098,0
07927a9a18fa19ae,1467317100,-0.9302928060700001,0
07927a9a18fa19ae,1467317400,-0.9439519971089999,0
07927a9a18fa19ae,1467317700,-0.9540166641910001,0
07927a9a18fa19ae,1467318000,-0.967800882151,0
07927a9a18fa19ae,1467318300,-0.978053089613,0
07927a9a18fa19ae,1467318600,-0.985398421179,0
07927a9a18fa19ae,1467318900,-0.9968696411139999,0
07927a9a18fa19ae,1467319200,-1.00380863519,0
07927a9a18fa19ae,1467319500,-1.01015375139,0
07927a9a18fa19ae,1467319800,-1.0197183107899999,0
07927a9a18fa19ae,1467320100,-1.03028308556,0
07927a9a18fa19ae,1467320400,-1.0385661190200002,0
07927a9a18fa19ae,1467320700,-1.0444111275499999,0
07927a9a18fa19ae,1467321000,-1.0490683803299998,0
07927a9a18fa19ae,1467321300,-1.0585079128100001,0
07927a9a18fa19ae,1467321600,-1.06322767905,0
07927a9a18fa19ae,1467321900,-1.0711668884899999,0
07927a9a18fa19ae,1467322200,-1.0790435844600001,0
07927a9a18fa19ae,1467322500,-1.08810803618,0
07927a9a18fa19ae,1467322800,-1.0967036369499998,0
07927a9a18fa19ae,1467323100,-1.10111083589,0
07927a9a18fa19ae,1467323400,-1.10464284639,0
07927a9a18fa19ae,1467323700,-1.1141136356,0
07927a9a18fa19ae,1467324000,-1.11883340184,0
07927a9a18fa19ae,1467324300,-1.1304921621500001,0
