KPI ID,label,timestamp,value
40e25005ff8992bd,0,1496288160,628.0
40e25005ff8992bd,0,1496288220,766.0
40e25005ff8992bd,0,1496288280,858.0
40e25005ff8992bd,0,1496288340,852.0
40e25005ff8992bd,0,1496288400,789.0
40e25005ff8992bd,0,1496288460,831.0
40e25005ff8992bd,0,1496288520,845.0
40e25005ff8992bd,0,1496288580,823.0
40e25005ff8992bd,0,1496288640,880.0
40e25005ff8992bd,0,1496288700,858.0
40e25005ff8992bd,0,1496288760,790.0
40e25005ff8992bd,0,1496288820,836.0
40e25005ff8992bd,0,1496288880,848.0
40e25005ff8992bd,0,1496288940,780.0
40e25005ff8992bd,0,1496289000,879.0
40e25005ff8992bd,0,1496289060,869.0
40e25005ff8992bd,0,1496289120,923.0
40e25005ff8992bd,0,1496289180,837.0
40e25005ff8992bd,0,1496289240,797.0
40e25005ff8992bd,0,1496289300,840.0
40e25005ff8992bd,0,1496289360,847.0
40e25005ff8992bd,0,1496289420,791.0
40e25005ff8992bd,0,1496289480,734.0
40e25005ff8992bd,0,1496289540,795.0
40e25005ff8992bd,0,1496289600,855.0
40e25005ff8992bd,0,1496289660,824.0
40e25005ff8992bd,0,1496289720,791.5
40e25005ff8992bd,0,1496289780,759.0
40e25005ff8992bd,0,1496289840,697.0
40e25005ff8992bd,0,1496289900,702.0
40e25005ff8992bd,0,1496289960,726.0
40e25005ff8992bd,0,1496290020,742.0
40e25005ff8992bd,0,1496290080,737.0
40e25005ff8992bd,0,1496290140,708.0
40e25005ff8992bd,0,1496290200,803.0
40e25005ff8992bd,0,1496290260,718.0
40e25005ff8992bd,0,1496290320,808.0
40e25005ff8992bd,0,1496290380,794.0
40e25005ff8992bd,0,1496290440,780.0
40e25005ff8992bd,0,1496290500,767.0
40e25005ff8992bd,0,1496290560,703.0
40e25005ff8992bd,0,1496290620,846.0
40e25005ff8992bd,0,1496290680,772.0
40e25005ff8992bd,0,1496290740,829.0
40e25005ff8992bd,0,1496290800,827.0
40e25005ff8992bd,0,1496290860,841.0
40e25005ff8992bd,0,1496290920,837.0
40e25005ff8992bd,0,1496290980,874.0
40e25005ff8992bd,0,1496291040,825.0
40e25005ff8992bd,0,1496291100,812.0
40e25005ff8992bd,0,1496291160,829.0
