KPI ID,remainder,seasonal,timestamp,trend,predict
07927a9a18fa19ae,0.10845960742383358,-0.010302793966299266,2016-06-30 16:00:00,0.0994182282374657,0
07927a9a18fa19ae,0.11468935208584735,-0.06428224502413998,2016-06-30 16:05:00,0.09947016454929264,0
07927a9a18fa19ae,0.1002645002940718,-0.12089336352789139,2016-06-30 16:10:00,0.0995221008611196,0
07927a9a18fa19ae,0.09331921018870375,-0.18088941207925027,2016-06-30 16:15:00,0.09957403717294654,0
07927a9a18fa19ae,0.10972513964306119,-0.23157339726963466,2016-06-30 16:20:00,0.09962597348477348,0
07927a9a18fa19ae,0.12063403157402743,-0.27513499497302785,2016-06-30 16:25:00,0.09967790979660042,0
07927a9a18fa19ae,0.13859864628299257,-0.31865703772911996,2016-06-30 16:30:00,0.09972984610842738,0
07927a9a18fa19ae,0.15156831999771453,-0.3572153962209688,2016-06-30 16:35:00,0.09978178242025432,0
07927a9a18fa19ae,0.15871789809846348,-0.39679888298354477,2016-06-30 16:40:00,0.09983371873208126,0
07927a9a18fa19ae,0.16832184586133603,-0.43486713469024424,2016-06-30 16:45:00,0.09988565504390821,0
07927a9a18fa19ae,0.17272826461964064,-0.4705509630983758,2016-06-30 16:50:00,0.09993759135573516,0
07927a9a18fa19ae,0.15898391291428793,-0.49339766515385003,2016-06-30 16:55:00,0.0999895276675621,0
07927a9a18fa19ae,0.138831005626791,-0.50214665603018,2016-06-30 17:00:00,0.10004146397938904,0
07927a9a18fa19ae,0.13871942168778056,-0.5315933615869965,2016-06-30 17:05:00,0.100093400291216,0
07927a9a18fa19ae,0.139934215944356,-0.5625539857203989,2016-06-30 17:10:00,0.10014533660304294,0
07927a9a18fa19ae,0.1440584046217128,-0.5933608447265828,2016-06-30 17:15:00,0.10019727291486988,0
07927a9a18fa19ae,0.14835950541851445,-0.6206250649752113,2016-06-30 17:20:00,0.10024920922669683,0
07927a9a18fa19ae,0.14581359585975578,-0.6419174633092796,2016-06-30 17:25:00,0.10030114553852378,0
